NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
6165,470,480,20,21,6918,6600,6767,0.794,-0.569,0.947,0.44,-0.567,0.894,0.987358916,13,15528,630,15528,630,NA,0.466838367,0.418237989,0.124808966,952.0469526,NA,NA,NA,NA,1.031191806,0.172009029,77
6705,660,680,31,16,10718,8487,9887,0.794,-0.569,0.947,0.44,-0.567,0.894,0.230941352,18,13418,1290,33300,1290,0.933,0.368746781,0.505445418,0.31007491,6834.738047,NA,NA,NA,NA,1.03510768,0.223836068,92
6386,530,540,22,22,5798,5810,5805,0.794,-0.569,0.947,0.44,-0.567,0.894,0.500726744,13,27624,0,27624,0,NA,0.6063438,0.586622074,0.295324971,46.03924419,NA,NA,NA,NA,0.835965978,0.185319767,60
754,610,590,26,20,4577,4516,4563,0.794,-0.569,0.947,0.44,-0.567,0.894,0.322580645,15,20880,610,20880,610,NA,0.314106955,0.357142857,0.443243243,0,16.3,17.5,15,14.5,0.899202321,0.242741935,76
2619,560,560,26,21,4909,4533,4784,0.794,-0.569,0.947,0.44,-0.567,0.894,0.453213078,12,32540,2020,32540,2020,NA,0.48000788,0.758655804,0.338255034,0,NA,NA,NA,NA,0.969398907,0.158962796,61
2278,520,510,22,20,8075,6960,7525,0.794,-0.569,0.947,0.44,-0.567,0.894,0.503556801,15,9880,548,19760,548,NA,0.309270942,0.615569823,0.316818774,48.24725156,NA,NA,NA,NA,0.973352916,0.150247898,68
4102,NA,NA,NA,21,10118,9034,9720,0.794,-0.569,0.947,0.44,-0.567,0.894,0.216307692,11,46784,380,46784,380,0.273,0.397102846,0.677561162,0.21100141,584.2698462,NA,NA,NA,NA,0.988142292,0.204615385,83
572,540,550,23,22,6650,5857,6227,0.794,-0.569,0.947,0.44,-0.567,0.894,0.433823529,16,10700,500,20300,500,NA,0.307065792,0.617545076,0.341381246,6.760695187,NA,NA,NA,NA,0.960205392,0.15407754,70
6735,540,560,23,22,5500,4638,5088,0.794,-0.569,0.947,0.44,-0.567,0.894,0.589452793,16,23900,0,23900,0,0.455,0.801883646,0.476470588,0.277091907,0,NA,NA,NA,NA,0.964715536,0.15905869,51
5990,510,530,23,22,5428,5493,5460,0.794,-0.569,0.947,0.44,-0.567,0.894,0.408071749,13,22762,2100,22762,2100,0.833,0.501407558,0.596539792,0.33062645,0,NA,NA,NA,NA,0.966204506,0.176681614,66
5769,620,690,29,22,6068,5559,5851,0.794,-0.569,0.947,0.44,-0.567,0.894,0.238705087,14,17594,0,17594,0,0.643,0.488805204,0.591218306,0.506276151,0,NA,NA,NA,NA,0.966976264,0.18036286,70
4971,600,610,28,21,7861,7564,7729,0.794,-0.569,0.947,0.44,-0.567,0.894,0.290433586,11,34282,2860,34282,2860,0.182,0.632593827,0.598254932,0.181991122,0,NA,NA,NA,NA,0.941672067,0.203028217,76
7539,530,530,24,22,7302,6573,6936,0.794,-0.569,0.947,0.44,-0.567,0.894,0.398261278,15,9882,314,19788,314,NA,0.37421784,0.669151911,0.433844011,293.4419643,NA,NA,NA,NA,1.017938292,0.122650376,67
5359,520,510,24,22,7559,6713,7119,0.794,-0.569,0.947,0.44,-0.567,0.894,0.418780596,15,9780,386,20244,386,NA,0.456646628,0.651303538,0.34810579,225.5892301,NA,NA,NA,NA,1.080808081,0.132621273,54
7084,650,650,30,15,11796,9073,10612,0.794,-0.569,0.947,0.44,-0.567,0.894,0.273586951,18,11054,400,30482,400,0.462,0.393194356,0.681366484,0.299302993,3891.599388,16.3,17.5,15,14.5,1.014096117,0.218365577,88
1926,500,500,21,11,6056,6113,6083,0.794,-0.569,0.947,0.44,-0.567,0.894,0.370831659,16,6302,400,16334,400,NA,0.234828498,0.612857143,0.668997669,63.79991965,NA,NA,NA,NA,1.126244344,0.04339092,62
7326,460,460,18,11,5557,5600,5566,0.794,-0.569,0.947,0.44,-0.567,0.894,0.48175726,22,6302,400,16334,400,NA,0.169476804,0.618404908,0.603174603,26.97542815,NA,NA,NA,NA,1.04189294,0.111690246,44
2239,525,510,21,11,6760,5205,6144,0.794,-0.569,0.947,0.44,-0.567,0.894,0.524871355,14,6302,400,16334,400,NA,0.182839612,0.665354331,0.647928994,55.26758148,NA,NA,NA,NA,1.108365019,0.102915952,54
2843,540,550,25,20,8145,7360,7797,0.794,-0.569,0.947,0.44,-0.567,0.894,0.305969514,17,10696,180,24940,180,0.833,0.582592667,0.611830257,0.206880692,215.0078345,NA,NA,NA,NA,1.028914396,0.157796134,69
2714,440,433,17,17,7373,6941,7164,0.794,-0.569,0.947,0.44,-0.567,0.894,0.921304608,17,8938,1482,19018,1482,0.455,0.277358559,0.862311205,0.255804481,1387.032316,NA,NA,NA,NA,0.919394773,0.172651107,70
4389,520,520,23,22,6810,6362,6547,0.794,-0.569,0.947,0.44,-0.567,0.894,0.415669357,18,10710,480,21708,480,NA,0.405386872,0.546293854,0.367938194,37.20943501,NA,NA,NA,NA,1.066488572,0.163651545,68
7615,460,490,20,9,5822,5533,5726,0.794,-0.569,0.947,0.44,-0.567,0.894,0.432432432,18,15750,950,15750,950,NA,0.551213072,0.651857247,0.475977654,0,NA,NA,NA,NA,0.963313609,0.253071253,53
3479,NA,NA,NA,22,4688,4473,4601,0.794,-0.569,0.947,0.44,-0.567,0.894,0.987152034,10,11630,1000,11630,1000,NA,0.331930343,0.790279372,0.072639225,0,NA,NA,NA,NA,0.898076923,0.149892934,41
2052,570,565,25,18,7968,7319,7608,0.794,-0.569,0.947,0.44,-0.567,0.894,0.381441827,14,14510,300,28090,300,NA,0.389002866,0.685020243,0.31678487,265.2806567,17.2,17.1,14.5,14.1,1.013015184,0.187723055,73
7810,630,640,29,21,8503,7584,8105,0.794,-0.569,0.947,0.44,-0.567,0.894,0.19506463,11,38860,1385,38860,1385,0.714,0.226384155,0.701055499,0.213695969,0,NA,NA,NA,NA,0.994739918,0.226792009,86
3123,610,620,29,22,7194,6273,6729,0.641,-0.409,0.714,0.654,-0.404,0.796,0.155468367,10,30454,490,30454,490,0.727,0.456329407,0.691256831,0.418972332,596.0029426,19.3,11.3,10.3,10.1,1.012413108,0.207454635,84
7693,570,530,24,20,7233,6959,7118,0.641,-0.409,0.714,0.654,-0.404,0.796,0.187370104,20,6984,1020,9900,1020,0.636,0.381512623,0.797641217,0.438910506,340.2311751,NA,NA,NA,NA,0.942870063,0.116706635,63
268,580,585,25,20,7540,7048,7377,0.641,-0.409,0.714,0.654,-0.404,0.796,0.192920354,17,6984,1943,9900,1943,NA,0.356860236,0.826275787,0.432325887,409.2632743,NA,NA,NA,NA,0.953586498,0.100663717,72
2405,480,530,24,22,6213,5283,5717,0.641,-0.409,0.714,0.654,-0.404,0.796,0.112236287,9,25750,300,25750,300,NA,0.506433077,0.726717557,0.365546218,120.6936709,NA,NA,NA,NA,1.256627784,0.263291139,76
1354,NA,NA,24,22,6344,6187,6259,0.641,-0.409,0.714,0.654,-0.404,0.796,0.119628339,13,23230,2150,23230,2150,NA,0.525001984,0.646934461,0.31372549,0,NA,NA,NA,NA,0.947716015,0.103368177,74
7504,510,540,24,22,7545,6560,7136,0.641,-0.409,0.714,0.654,-0.404,0.796,0.15359159,20,6984,903,9900,903,0.545,0.218889531,0.813861386,0.388077859,34.98345338,NA,NA,NA,NA,1.010424862,0.087794433,74
5123,493,530,22,22,5482,4987,5095,0.641,-0.409,0.714,0.654,-0.404,0.796,0.296655879,11,18710,380,18710,380,NA,0.657834971,0.985239852,0.524344569,0,NA,NA,NA,NA,1.057012543,0.169363538,59
6670,630,660,29,27,9829,8153,9422,0.641,-0.409,0.714,0.654,-0.404,0.796,0.193767356,15,7340,3820,11500,3820,0.455,0.302565269,0.84502924,0.429930796,4344.771058,18.6,11.8,11.6,11.6,1.01790201,0.146559704,78
5496,580,580,26,16,8769,7500,8173,0.641,-0.409,0.714,0.654,-0.404,0.796,0.163818503,17,7155,1017,10386,1017,0.692,0.267658779,0.907597139,0.484132055,3961.342042,NA,NA,NA,NA,1.022357588,0.170627905,79
4775,580,580,25,22,6149,6603,6373,0.641,-0.409,0.714,0.654,-0.404,0.796,0.112485939,16,27160,0,27160,0,0.923,0.595376906,0.914942529,0.173366834,0,19.3,11.3,10.3,10.1,0.994963626,0.214285714,70
2858,670,640,28,23,6419,6026,6131,0.878,-0.611,0.963,0.94,-0.656,0.99,0.283062645,7,21350,600,21350,600,NA,0.615604693,0.404081633,0.333333333,0,15.6,15.4,13.4,13.6,0.789377289,0.280742459,86
3838,561,563,24,18,7684,6981,7337,0.878,-0.611,0.963,0.94,-0.656,0.99,0.360330718,18,6216,1473,21456,1473,0,0.346363987,0.888585209,0.355165551,158.2446638,14.6,14.9,14.3,14.9,0.994379195,0.185691386,66
160,NA,NA,27,26,6536,6869,6797,0.878,-0.611,0.963,0.94,-0.656,0.99,0.498761354,10,9864,1340,9864,1340,NA,0.685947612,0.536082474,0.423076923,0,11.5,19.9,15.6,16.8,0.922315308,0.220478943,75
7373,500,560,22,19,3647,3678,3661,0.878,-0.611,0.963,0.94,-0.656,0.99,0.473485342,17,9305,1200,9305,1200,NA,0.662905111,0.66518847,0.452222222,0,NA,NA,NA,NA,1.009602736,0.169250814,59
7277,NA,NA,27,19,6688,6521,6625,0.878,-0.611,0.963,0.94,-0.656,0.99,0.570567986,12,29990,870,29990,870,NA,0.443461839,0.522413071,0.270248597,0,11.5,19.9,15.6,16.8,1.06507791,0.177280551,79
2662,NA,NA,NA,10,5692,4525,4752,0.878,-0.611,0.963,0.94,-0.656,0.99,0.769017433,32,NA,NA,NA,NA,NA,0.709622932,0.958419958,0.585683297,0,11.5,19.9,15.6,16.8,1.076791809,0.34429477,65
1109,490,540,23,19,5071,5218,5149,0.878,-0.611,0.963,0.94,-0.656,0.99,0.371562013,17,20160,1050,20160,1050,NA,0.652878562,0.489094514,0.604054054,0,NA,NA,NA,NA,1.034353194,0.240788791,66
3774,638,630,28,18,7789,6981,7455,0.878,-0.611,0.963,0.94,-0.656,0.99,0.232704403,12,27472,2284,27472,2284,NA,0.594675586,0.608545035,0.302182163,0,15.6,15.4,13.4,13.6,1.018484627,0.266666667,85
2535,540,590,26,17,7452,6411,6940,0.878,-0.611,0.963,0.94,-0.656,0.99,0.186576279,16,6672,1669,23904,1669,0.455,0.305568299,0.916422717,0.301229835,605.1557347,NA,NA,NA,NA,0.986861138,0.1973861,71
1871,540,470,22,21,6216,5046,5696,0.878,-0.611,0.963,0.94,-0.656,0.99,0.989631336,11,19624,1856,19624,1856,NA,0.192471232,0.784603216,0.041666667,4221.968894,15.6,15.4,13.4,13.6,1.097345133,0.131336406,78
2151,558,518,27,19,6886,6428,6751,0.878,-0.611,0.963,0.94,-0.656,0.99,0.363288719,13,21500,0,21500,0,NA,0.479148562,0.963337547,0.426509186,0,NA,NA,NA,NA,0.996190476,0.182600382,78
4318,490,480,20,9,4290,4228,4255,0.878,-0.611,0.963,0.94,-0.656,0.99,0.234899329,15,14918,625,14918,625,NA,0.394455945,0.944223108,0.358649789,0,NA,NA,NA,NA,0.649237473,0.261744966,51
4679,610,610,25,24,5539,5126,5419,0.878,-0.611,0.963,0.94,-0.656,0.99,0.167019027,12,13000,950,13000,950,NA,0.503186536,0.47027027,0.793103448,0,14.1,15.4,15.8,15.9,1.092378753,0.237491191,76
1930,NA,NA,NA,19,4950,4812,4866,0.878,-0.611,0.963,0.94,-0.656,0.99,0.164136126,15,25798,1478,25798,1478,NA,0.884879327,0.514053716,0.193195626,0,NA,NA,NA,NA,1.026605751,0.320157068,67
466,550,560,24,18,6322,6156,6259,0.878,-0.611,0.963,0.94,-0.656,0.99,0.239536955,13,20520,530,20520,530,NA,0.858043925,0.502021563,0.395973154,0,NA,NA,NA,NA,1.077476613,0.271371327,70
3402,600,560,25,16,9503,7387,8557,0.878,-0.611,0.963,0.94,-0.656,0.99,0.485314859,14,7488,1637,19200,1637,0.615,0.309582204,0.566753927,0.226245464,2054.684975,11.5,19.9,15.6,16.8,0.977059014,0.182195304,80
3278,590,570,25,17,7507,6568,7059,0.878,-0.611,0.963,0.94,-0.656,0.99,0.352156134,18,6600,1680,23736,1680,0.615,0.348980688,0.686109159,0.493854558,271.5639777,15.3,13.4,13.3,13.2,0.987844736,0.181933086,75
2587,NA,NA,22,30,3083,3723,3472,0.878,-0.611,0.963,0.94,-0.656,0.99,0.206896552,8,28176,0,28176,0,NA,0.955173599,0.690265487,0.371794872,0,NA,NA,NA,NA,1.109289617,0.172413793,70
7688,NA,NA,22,2,6218,5894,6029,0.878,-0.611,0.963,0.94,-0.656,0.99,0.1582169,17,3744,303,15408,303,NA,0.189678481,0.995683453,0.679672447,0,NA,NA,NA,NA,0.96780425,0.143579508,55
1825,NA,NA,NA,7,5422,5324,5365,0.878,-0.611,0.963,0.94,-0.656,0.99,0.698076636,17,3744,315,15408,315,NA,0.228111474,1,0.438029557,0,11.5,19.9,15.6,16.8,0.874731007,0.078201879,45
6172,530,540,25,22,4881,5107,4992,0.878,-0.611,0.963,0.94,-0.656,0.99,0.219789132,12,22000,1000,22000,1000,NA,0.58575174,0.614300101,0.326229508,0,NA,NA,NA,NA,1.013147083,0.199513382,67
4951,600,590,26,18,8605,7480,8052,0.878,-0.611,0.963,0.94,-0.656,0.99,0.257397617,19,6768,1776,22886,1776,0.692,0.343028116,0.782642895,0.347906198,495.7014914,13.1,16.6,15,15.3,0.982479262,0.195297088,74
8242,620,630,30,15,11899,9229,10764,0.878,-0.611,0.963,0.94,-0.656,0.99,0.23865678,17,10858,1810,29048,2040,0.692,0.210949886,0.77222317,0.357269112,7394.435567,14.1,15.4,15.8,15.9,1.014548949,0.218959266,86
6463,580,590,25,19,7329,6545,6974,0.878,-0.611,0.963,0.94,-0.656,0.99,0.229883587,15,7680,1408,13440,1408,0.583,0.289109875,0.667042571,0.399830938,90.84853524,NA,NA,NA,NA,0.974080997,0.173596009,75
6384,590,600,27,18,8437,6942,7834,0.878,-0.611,0.963,0.94,-0.656,0.99,0.209195976,18,7032,1171,22896,1171,0.455,0.31949984,0.672053872,0.402805611,812.1943959,NA,NA,NA,NA,0.949100379,0.188741997,79
7376,570,570,25,17,6666,6619,6648,0.878,-0.611,0.963,0.94,-0.656,0.99,0.393669065,17,23724,900,23724,900,NA,0.693310194,0.722653493,0.404296875,0,15.6,15.4,13.4,13.6,1.118082368,0.201726619,82
1258,660,640,30,18,8096,7013,7574,0.878,-0.611,0.963,0.94,-0.656,0.99,0.373509647,9,29320,1010,29320,1010,NA,0.70142237,0.625745527,0.269261319,0,NA,NA,NA,NA,0.933805668,0.246260568,85
3576,790,800,35,15,14589,10573,12747,0.878,-0.611,0.963,0.94,-0.656,0.99,0.406004929,8,44496,1114,44496,1114,0.462,0.319078142,0.107484126,0.459133926,13095.87878,15.6,15.4,13.4,13.6,0.99192473,0.284786018,97
7780,580,580,27,18,8429,6691,7733,1.111,-1.222,1.351,1.242,-0.843,1.476,0.383550965,14,32020,50,32020,50,0.182,0.605082179,0.508876317,0.200690052,138.130189,17.3,22.6,13.1,13.6,1.0723093,0.211654648,76
8211,530,530,24,19,7466,6672,7121,1.111,-1.222,1.351,1.242,-0.843,1.476,0.460995727,20,3965,3082,13757,3082,0.455,0.311923316,0.74372314,0.48053528,109.1600914,17.8,23.8,12.3,12.8,1.325299618,0.134353572,67
3135,660,660,29,21,7861,6611,7391,1.111,-1.222,1.351,1.242,-0.843,1.476,0.467542504,13,37130,185,37130,185,NA,0.544897902,0.534307876,0.192629816,218.3693972,NA,NA,NA,NA,0.973664409,0.213292117,83
6766,NA,NA,NA,24,3775,NA,3775,1.111,-1.222,1.351,1.242,-0.843,1.476,0.327044025,4,5550,300,5550,300,NA,0.226641444,1,0.571428571,0,NA,NA,NA,NA,1,0.119496855,NA
6261,650,660,30,16,10447,8066,9468,1.111,-1.222,1.351,1.242,-0.843,1.476,0.361177986,15,37996,4010,37996,4010,0.538,0.63656155,0.397216769,0.254615496,1502.54745,15.4,26.2,14.4,14.9,1.027675489,0.229718381,89
6877,NA,NA,NA,10,5587,4756,4860,1.111,-1.222,1.351,1.242,-0.843,1.476,0.563636364,28,13560,760,13560,760,NA,0.948109321,0.625,0.572727273,0,15.1,28.2,12.6,13.5,0.925480769,0.342857143,83
7546,540,540,24,18,6861,6733,6803,1.111,-1.222,1.351,1.242,-0.843,1.476,0.491114701,13,28700,580,28700,580,NA,0.816816238,0.834717608,0.278606965,0,18.6,19.7,10.7,10.4,1.036503684,0.214862682,63
3629,530,530,23,17,8650,7166,7938,1.111,-1.222,1.351,1.242,-0.843,1.476,0.609876,20,4719,3705,14358,3899,NA,0.343414283,0.64652568,0.288281812,1719.215716,18.1,28,12.2,14,1.03792552,0.1614205,58
1240,600,590,25,18,8276,8019,8178,1.111,-1.222,1.351,1.242,-0.843,1.476,0.488059934,12,25380,800,25380,800,NA,0.735909139,0.431113839,0.375088968,0,15.7,28.1,12.8,13.4,0.97134627,0.215701576,77
7221,660,630,30,18,8031,7418,7808,1.111,-1.222,1.351,1.242,-0.843,1.476,0.464233577,11,34650,2580,34650,2580,NA,0.469687516,0.804683841,0.215948778,43.43065693,15.9,24.8,11.7,12.2,0.94417643,0.316788321,83
4892,520,530,22,22,6849,6416,6702,1.111,-1.222,1.351,1.242,-0.843,1.476,0.378511236,15,23700,1000,23700,1000,0.7,0.690408915,0.509272468,0.491596639,0,NA,NA,NA,NA,1.029645698,0.181882022,68
1050,540,540,23,17,8518,7546,8058,1.111,-1.222,1.351,1.242,-0.843,1.476,0.50856483,21,4790,2960,17030,2960,0.833,0.366915909,0.461370916,0.303804499,180.6896773,NA,NA,NA,NA,1.053745268,0.207352281,63
7731,560,580,24,19,7039,6667,6900,1.111,-1.222,1.351,1.242,-0.843,1.476,0.315966387,12,25230,600,25230,600,0.818,0.804414391,0.879895561,0.388724036,0,17.3,22.6,13.1,13.6,1.034782609,0.192857143,71
822,570,570,26,19,7097,6745,6934,1.111,-1.222,1.351,1.242,-0.843,1.476,0.718174747,16,28850,1950,28850,1950,0.364,0.602116468,0.345634504,0.109425375,0,15.1,28.2,12.6,13.5,1.024435591,0.186414312,67
5786,480,510,21,22,8042,7453,7755,1.111,-1.222,1.351,1.242,-0.843,1.476,0.819810567,20,4843,1166,14328,1166,NA,0.450484617,0.828755672,0.270605187,129.1084104,15.1,28.2,12.6,13.5,0.993650074,0.164327285,66
2999,NA,NA,NA,18,8565,7879,8251,1.111,-1.222,1.351,1.242,-0.843,1.476,0.641553855,15,4576,1420,14368,1420,NA,0.31980902,0.480935875,0.143693694,87.76221307,NA,NA,NA,NA,0.95271028,0.198155778,62
7895,610,640,28,15,12440,9306,11173,1.111,-1.222,1.351,1.242,-0.843,1.476,0.720866326,21,8537,982,20729,982,0.692,0.339616914,0.585448137,0.38384794,3453.256193,15.1,28.2,12.6,13.5,1.031841381,0.193864881,80
6746,530,520,22,22,5725,5416,5610,1.111,-1.222,1.351,1.242,-0.843,1.476,0.380802518,10,24430,2200,24430,2200,0,0.8260471,0.877229801,0.394736842,0,NA,NA,NA,NA,1.015175719,0.14870181,51
7591,460,460,18,21,5594,5043,5306,1.111,-1.222,1.351,1.242,-0.843,1.476,0.939240506,14,12262,2084,12262,2084,NA,0.515014582,0.364836979,0.164027149,0,18.6,19.7,10.7,10.4,0.995798319,0.15021097,60
6139,470,470,20,18,8226,7815,7994,1.111,-1.222,1.351,1.242,-0.843,1.476,0.770024063,14,27000,1898,27000,1898,0.273,0.786196795,0.918657855,0.218040952,52.48814025,16.9,29,12.3,14.4,0.968294916,0.1852011,77
4530,NA,NA,NA,10,6700,NA,6700,1.111,-1.222,1.351,1.242,-0.843,1.476,0.67721519,12,16543,550,16543,550,NA,0.927697531,0.821428571,0.695652174,0,15.7,28.1,12.8,13.4,0.81443299,0.46835443,59
6426,520,530,23,17,8655,7264,8009,1.111,-1.222,1.351,1.242,-0.843,1.476,0.525458716,18,5664,2482,15456,2482,0.273,0.453136116,0.761802957,0.343077643,144.5569725,15.3,22.6,13.1,13.5,1.059795819,0.219954128,63
3296,640,640,28,19,6931,6610,6862,1.111,-1.222,1.351,1.242,-0.843,1.476,0.492779326,12,27930,550,27930,550,NA,0.635523276,0.441910966,0.343980344,185.596909,17.5,22.6,13.6,13.7,1.018580645,0.142893337,78
2934,620,570,25,20,6366,6315,6344,1.111,-1.222,1.351,1.242,-0.843,1.476,0.338107639,12,20966,200,20966,200,NA,0.587184161,0.953051643,0.39408867,0,17.2,22.6,12.6,12.8,0.990967742,0.222222222,65
2613,560,560,26,20,8141,7412,7734,1.111,-1.222,1.351,1.242,-0.843,1.476,0.497057492,19,22680,2200,22680,2200,1,0.784540907,0.788027697,0.106292517,0,NA,NA,NA,NA,0.996166855,0.210049796,71
714,500,530,22,22,6467,5594,6094,1.111,-1.222,1.351,1.242,-0.843,1.476,0.493291239,12,26100,0,26100,0,0.444,0.514289092,0.480360934,0.313812155,0,17.3,22.6,13.1,13.6,1.049710025,0.153117601,53
4166,540,540,23,19,8273,7053,7659,1.111,-1.222,1.351,1.242,-0.843,1.476,0.4714856,18,5216,3078,7166,3078,0.727,0.336207708,0.744582491,0.287155607,194.6926148,17.4,20.8,13.3,13.4,1.009644451,0.175220987,70
725,600,600,26,16,11312,8653,10109,1.111,-1.222,1.351,1.242,-0.843,1.476,0.528408695,26,7688,2465,17480,2465,0.385,0.442609769,0.717936527,0.402235099,423.3888592,17.5,18.7,12,11.6,1.013449014,0.199870079,80
3737,520,530,22,18,7745,6788,7337,1.111,-1.222,1.351,1.242,-0.843,1.476,0.960509168,19,5970,1468,15762,1468,NA,0.220925484,0.639327866,0.617021277,856.3710865,14.1,35.5,12,13.6,1.301475229,0.168874072,80
6047,510,520,25,22,5460,5325,5400,1.111,-1.222,1.351,1.242,-0.843,1.476,0.976190476,17,5818,2500,5818,2500,NA,0.273217465,0.319040698,0.239179954,0,15.7,28.1,12.8,13.4,1.383529412,0.037414966,57
1262,470,470,19,18,7754,6995,7440,1.111,-1.222,1.351,1.242,-0.843,1.476,0.967461579,18,6216,3843,19535,3843,0.636,0.15899101,0.854770318,0.391897478,1673.41452,NA,NA,NA,NA,1.02,0.161208267,69
322,770,800,35,15,16614,12833,15378,1.111,-1.222,1.351,1.242,-0.843,1.476,0.626407658,6,43220,698,43220,698,0.25,0.37612845,0.152719895,0.352244165,15611.89274,15.1,28.2,12.6,13.5,1.007230966,0.274774775,96
2075,585,590,26,18,7559,6437,7035,1.111,-1.222,1.351,1.242,-0.843,1.476,0.705690649,10,31140,380,31140,380,NA,0.682639548,0.77388535,0.379972565,0,15.1,28.2,12.6,13.5,0.963061323,0.25720732,82
5569,560,570,25,18,10323,9341,9951,1.111,-1.222,1.351,1.242,-0.843,1.476,0.766743061,12,27520,680,27520,680,NA,0.676105541,0.776576162,0.173925926,202.280876,16.9,29,12.3,14.4,0.863266652,0.247262541,76
3888,700,710,32,16,13904,9817,12292,1.111,-1.222,1.351,1.242,-0.843,1.476,0.418661945,11,44694,5664,44694,5664,0.417,0.479474977,0.489207547,0.234804073,2185.6186,15.7,28.1,12.8,13.4,1.024046042,0.289090769,91
5010,520,510,25,20,5444,5553,5481,1.111,-1.222,1.351,1.242,-0.843,1.476,0.390886288,16,18900,960,18900,960,NA,0.712991474,0.234732824,0.670731707,0,NA,NA,NA,NA,1.053280493,0.244147157,75
4065,540,550,24,18,7973,7143,7593,1.111,-1.222,1.351,1.242,-0.843,1.476,0.417371999,20,5808,1908,15600,1908,0.455,0.365040593,0.624494816,0.333567811,295.7178438,NA,NA,NA,NA,0.980544218,0.183849036,71
4222,560,560,25,18,8499,7571,8033,1.111,-1.222,1.351,1.242,-0.843,1.476,0.500638057,23,7234,2371,18658,2371,0.167,0.39010596,0.711290252,0.358766334,1402.225754,NA,NA,NA,NA,1.030940896,0.189739106,77
3318,510,500,23,22,6336,6026,6218,1.111,-1.222,1.351,1.242,-0.843,1.476,0.761341223,11,19656,620,19656,620,NA,0.39087282,0.499677627,0.174193548,0,NA,NA,NA,NA,1.007952286,0.135108481,72
6411,469,480,20,18,6511,5711,6167,1.111,-1.222,1.351,1.242,-0.843,1.476,0.752839618,12,4560,1859,14352,1859,0.6,0.149890285,0.922209696,0.371638142,532.758746,NA,NA,NA,NA,1.198801743,0.116992276,60
3802,520,530,23,18,8326,6995,7689,1.111,-1.222,1.351,1.242,-0.843,1.476,0.320086756,20,3900,3240,13488,3240,0.455,0.370708644,0.50391318,0.448954235,707.6495487,NA,NA,NA,NA,1.047336411,0.192122018,71
3769,520,540,23,17,7727,6424,7280,1.111,-1.222,1.351,1.242,-0.843,1.476,0.858227162,19,4366,3683,16606,4749,0.75,0.297310951,0.823409738,0.201943667,1827.262311,NA,NA,NA,NA,1.04543737,0.200957802,71
7132,640,670,30,15,12335,8658,11051,1.111,-1.222,1.351,1.242,-0.843,1.476,0.406431423,21,6872,3260,25724,3260,NA,0.170417399,0.671679126,0.434142374,10896.99579,16.2,15.7,11.4,10.9,1.037473639,0.22333036,91
1865,670,710,31,16,13599,9885,12447,1.111,-1.222,1.351,1.242,-0.843,1.476,0.675912832,24,11192,0,28808,0,NA,0.295688284,0.679883336,0.374376812,3628.75456,17.7,15.1,9.7,8.9,1.06841514,0.254178904,87
5481,510,520,22,16,9569,7892,8857,1.111,-1.222,1.351,1.242,-0.843,1.476,0.911960666,20,5769,1579,18744,1579,0.333,0.256222173,0.999859826,0.46824618,2934.554495,17.3,32.7,12.4,14.6,1.020952312,0.159618057,73
188,530,540,23,22,7126,7020,7070,1.111,-1.222,1.351,1.242,-0.843,1.476,0.454545455,13,28600,310,28600,310,0.2,0.472918143,0.426091037,0.415198238,28.81149733,NA,NA,NA,NA,1.082489146,0.214572193,68
3194,530,530,22,19,8416,6791,7633,1.111,-1.222,1.351,1.242,-0.843,1.476,0.606660456,20,4312,1462,5496,1462,0.182,0.27189973,0.814843152,0.451643192,100.6697718,17.7,27,12.3,12.8,1.147514698,0.110503027,69
2205,560,570,25,16,9681,7408,8823,1.111,-1.222,1.351,1.242,-0.843,1.476,0.730848227,23,5039,2661,15636,2661,0.462,0.357147117,0.764064516,0.369669847,1740.001839,16.9,29,12.3,14.4,1.011315724,0.183777321,71
6699,450,450,19,17,8167,7220,7714,1.111,-1.222,1.351,1.242,-0.843,1.476,0.965728751,18,1400,7076,13740,7500,0.364,0.309425865,0.514892443,0.224959829,417.2760199,15.1,28.2,12.6,13.5,1.009137355,0.152078668,50
5151,590,610,27,16,9994,7259,8880,1.111,-1.222,1.351,1.242,-0.843,1.476,0.417813417,21,6000,2428,15792,2428,0.417,0.309619628,0.625970572,0.326343202,4394.524512,17.2,22.6,12.6,12.8,1.021525104,0.190326824,84
6641,530,540,23,18,7941,7357,7641,1.111,-1.222,1.351,1.242,-0.843,1.476,0.621815807,16,22780,3270,22780,3270,NA,0.67033404,0.411625549,0.247126437,17.02939255,16,24.5,12.6,13.4,0.972990149,0.177661659,44
11,520,530,23,17,8491,8108,8203,1.111,-1.222,1.351,1.242,-0.843,1.476,0.560682819,19,4950,2372,14742,2372,NA,0.346075997,0.858832225,0.280120482,220.0876101,17.5,18.7,12,11.6,1.016114593,0.219988987,79
1579,690,680,31,19,11065,10101,10655,1.111,-1.222,1.351,1.242,-0.843,1.476,0.457367387,8,38974,586,38974,586,0.5,0.784403435,0.406616127,0.22440678,849.4263261,16.9,29,12.3,14.4,0.998430757,0.235756385,89
