NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT
3318,500,500,22,22,6252,6017,6175,1.111,-1.222,1.351,1.242,-0.843,1.476,0.744532803,11,19916,620,19916,620,NA,0.460102507,0.485094851,0.205307263,0,NA,1.119021135,0.15805169,73
6411,460,480,20,18,6289,5469,5956,1.111,-1.222,1.351,1.242,-0.843,1.476,0.709150327,15,4200,1727,13560,1727,0.3,0.156013958,0.799650044,0.384026258,681.3594771,NA,1.015205972,0.154139434,59
3802,520,530,23,18,8246,6819,7551,1.111,-1.222,1.351,1.242,-0.843,1.476,0.301458196,19,3696,2934,13056,2934,0.3,0.341395621,0.496666667,0.424550769,764.7832491,NA,1.054066579,0.145086832,66
3769,510,540,22,17,8202,6632,7627,1.111,-1.222,1.351,1.242,-0.843,1.476,0.844795012,21,4366,3334,16066,4125,0.182,0.30552152,0.823665577,0.211274591,1884.001134,NA,0.700734759,0.174759116,69
7132,640,670,30,15,12020,8386,10789,1.111,-1.222,1.351,1.242,-0.843,1.476,0.393169784,20,6614,3223,24522,3223,NA,0.182892508,0.666425797,0.466160658,10808.11415,28.8,1.056687561,0.220290383,90
1865,670,700,31,16,13282,10009,12287,1.111,-1.222,1.351,1.242,-0.843,1.476,0.662766823,23,10864,0,26894,0,NA,0.375648205,0.61484382,0.394847301,3638.270987,27.8,1.079951468,0.269166699,84
5481,510,540,22,16,9383,7632,8628,1.111,-1.222,1.351,1.242,-0.843,1.476,0.907096868,20,5606,1453,17506,1453,0.417,0.255645776,0.999859826,0.46824618,2997.479648,31.5,1.006738199,0.161143647,72
188,550,565,23,22,7004,6921,6961,1.111,-1.222,1.351,1.242,-0.843,1.476,0.446454414,14,27600,300,27600,300,0.8,0.289354694,0.507246377,0.417989418,31.7633864,NA,0.980141844,0.22431259,73
3194,530,540,22,19,8517,6685,7630,1.111,-1.222,1.351,1.242,-0.843,1.476,0.549973276,20,4029,1221,4869,1221,NA,0.195819913,0.844887348,0.516923077,375.969535,31.7,1.083224779,0.127071085,71
2205,570,580,25,16,9989,8330,9387,1.111,-1.222,1.351,1.242,-0.843,1.476,0.719153026,23,4786,2661,14508,2661,0.25,0.373722078,0.779511015,0.406354652,1578.019686,30.7,1.007968501,0.184926835,68
6699,440,460,19,17,8002,7071,7552,1.111,-1.222,1.351,1.242,-0.843,1.476,0.96954215,18,1400,6820,13200,7226,0.3,0.298061005,0.509011157,0.27294867,492.2169385,33.1,1.013341298,0.152191,46
5151,600,620,27,16,10064,7486,9058,1.111,-1.222,1.351,1.242,-0.843,1.476,0.409054498,22,5277,2751,14637,2751,0.538,0.228989439,0.630595393,0.355616816,4325.454766,33.2,1.055388895,0.195173002,83
6641,550,540,23,18,7622,6910,7261,1.111,-1.222,1.351,1.242,-0.843,1.476,0.62503972,16,21674,2780,21674,2780,NA,0.716639159,0.459503592,0.262260128,14.20654592,32.4,0.962679719,0.152526215,57
11,520,530,23,17,8329,8169,8208,1.111,-1.222,1.351,1.242,-0.843,1.476,0.548287825,18,4760,2272,14120,2272,NA,0.347203796,0.859178541,0.281463415,207.5569047,30.6,0.990083652,0.21379812,76
1579,690,680,32,19,10758,9605,10269,1.111,-1.222,1.351,1.242,-0.843,1.476,0.443703413,9,37296,560,37296,560,0.8,0.257258926,0.480316376,0.225299401,899.1514319,30.7,1.028652139,0.247940369,90
5225,490,515,23,18,4851,4732,4810,1.111,-1.222,1.351,1.242,-0.843,1.476,0.546141516,10,12600,1080,12600,1080,NA,0.588124401,0.987084871,0.586915888,0,NA,0.931427962,0.221776964,54
2304,540,543,23,18,8047,6986,7573,1.111,-1.222,1.351,1.242,-0.843,1.476,0.38411215,21,4723,2195,5496,2195,0.6,0.337894956,0.66888609,0.383373688,400.108785,NA,1.066799601,0.175420561,64
4138,590,570,26,22,8803,8793,8801,NA,NA,NA,NA,NA,NA,0.681888306,15,5100,0,5100,0,NA,0.083177065,0.35622168,0.511741683,49.36747917,NA,0.847985348,0.267201481,60
7322,590,570,27,18,6295,5947,6183,0.762,-1.005,0.841,0.836,-1.409,0.863,0.208457218,18,5578,722,18410,722,0.667,0.424602743,0.721354477,0.235867769,10.98103733,NA,1.031345826,0.102081269,64
5719,600,610,27,16,9240,7540,8652,0.762,-1.005,0.841,0.836,-1.409,0.863,0.227750425,22,5617,1046,18087,1046,0.462,0.179259997,0.9667038,0.304161332,4164.621088,NA,0.994730059,0.171143935,71
1769,640,660,28,15,11029,8551,9971,0.762,-1.005,0.841,0.836,-1.409,0.863,0.334256595,16,7130,1067,24955,1067,0.769,0.076223945,0.814276327,0.343992737,7494.33942,26,0.989489649,0.220050017,89
5877,620,618,27,19,9023,7675,8363,0.762,-1.005,0.841,0.836,-1.409,0.863,0.303921569,9,30720,508,30720,508,NA,0.745257755,0.95952024,0.24375,0,26,0.973063973,0.283160323,82
8213,NA,NA,NA,21,9426,9340,9385,NA,NA,NA,NA,NA,NA,0.31546894,10,47590,630,47590,630,NA,0.579947804,0.630573248,0.31024531,0,NA,1.030112923,0.235079172,82
8139,530,533,23,21,6627,6092,6342,NA,NA,NA,NA,NA,NA,0.256468305,12,10248,1034,25656,1034,0.7,NA,0.967726397,0.221503235,12.89747736,NA,1.038629493,0.150388098,74
846,630,630,29,22,8375,7992,8227,NA,NA,NA,NA,NA,NA,0.353270609,14,37436,100,37436,100,NA,0.719724859,0.661714695,0.149851231,0,25.3,1.091442543,0.186603943,79
416,NA,NA,NA,19,4990,5199,5139,NA,NA,NA,NA,NA,NA,0.285298399,7,15476,0,15476,0,NA,0.791079538,1,0.5,0,NA,0.909933775,0.358078603,60
4330,560,540,22,20,7138,6611,6942,NA,NA,NA,NA,NA,NA,0.166750377,12,9984,1034,22680,1034,NA,NA,0.951764706,0.252163164,0,NA,0.953087602,0.196885987,68
7854,540,520,20,22,6053,6175,6114,NA,NA,NA,NA,NA,NA,0.152354571,14,9984,1034,21384,1034,NA,NA,0.984745763,0.234079174,0,NA,0.97409606,0.161772853,70
5337,NA,NA,NA,21,5554,4915,5235,NA,NA,NA,NA,NA,NA,0.342756184,4,38320,930,38320,930,NA,0.303928274,0.944444444,0.257352941,0,NA,0.924836601,0.173144876,74
124,750,750,33,21,11334,10022,10741,NA,NA,NA,NA,NA,NA,0.353245633,8,47418,410,47418,410,0.625,0.509538881,0.174446069,0.379754997,1647.761484,NA,0.931311508,0.193444037,97
3166,NA,NA,NA,18,7849,6736,7421,NA,NA,NA,NA,NA,NA,0.245119787,12,34124,1968,34124,1968,0.545,0.456478783,0.570378745,0.310703667,342.945874,NA,1.112811651,0.250665484,74
7890,NA,NA,NA,20,4290,4357,4320,NA,NA,NA,NA,NA,NA,0.218592965,9,21100,800,21100,800,NA,0.515187312,0.705128205,0.248484848,0,NA,1.16374269,0.185929648,53
2646,490,500,20,22,5362,5338,5344,NA,NA,NA,NA,NA,NA,0.4348659,14,22985,275,22985,275,NA,0.58050146,0.631262525,0.33015873,0,NA,0.996183206,0.174329502,70
7285,NA,NA,NA,21,4083,3857,3948,NA,NA,NA,NA,NA,NA,0.327380952,6,31040,3850,31040,3850,NA,0.206041178,0.695238095,0.315068493,0,NA,1.15862069,0.113095238,57
1184,NA,NA,NA,23,6742,5720,6225,NA,NA,NA,NA,NA,NA,0.118442401,10,12456,1034,23832,1034,NA,NA,0.848758465,0.571808511,9.774472688,NA,0.995156082,0.306652244,76
483,650,640,30,16,10413,9129,9807,NA,NA,NA,NA,NA,NA,0.202637569,15,14664,2104,37056,2104,NA,0.439707856,0.708514679,0.1340258,6631.208997,25.3,1.013157895,0.197951533,86
1622,NA,NA,NA,10,3946,3388,3898,0.586,-0.888,0.682,0.067,-0.889,1.037,0.495750708,19,13200,55,13200,55,NA,0.920842887,0.658362989,0.516216216,0,30.3,1.054780876,0.499527856,69
1567,500,510,22,22,6607,5505,5951,0.586,-0.888,0.682,0.067,-0.889,1.037,0.384026258,13,30900,0,30900,0,0.222,0.463970742,0.612732095,0.197691198,0,NA,0.962105263,0.200218818,70
735,518,518,22,22,4759,4909,4828,0.586,-0.888,0.682,0.067,-0.889,1.037,0.333911535,16,23296,0,23296,0,NA,0.679281971,0.932735426,0.240384615,0,NA,1.085687382,0.195143105,54
7584,730,730,32,16,11564,10278,11066,0.586,-0.888,0.682,0.067,-0.889,1.037,0.374567202,12,11525,5394,35122,5950,0.692,0.352711333,0.344636169,0.294585678,6447.235442,NA,1.005591897,0.25800021,95
4152,620,550,26,17,7809,6947,7528,0.586,-0.888,0.682,0.067,-0.889,1.037,0.43844086,28,15900,538,15900,538,NA,0.754575222,0.84108299,0.293911826,0.403225806,30.3,1.110116383,0.207123656,80
4695,630,620,27,20,8709,7771,8263,0.586,-0.888,0.682,0.067,-0.889,1.037,0.24916388,15,7608,4918,18510,5314,0.4,0.218604094,0.601004616,0.276485204,456.2554812,36,0.993905817,0.228725381,87
8152,500,500,21,22,6076,5991,6037,0.586,-0.888,0.682,0.067,-0.889,1.037,0.45496998,14,30720,115,30720,115,0.2,0.535145573,0.729470199,0.194734453,0,NA,0.949936629,0.165443629,55
5819,620,630,29,16,11826,9002,10612,0.586,-0.888,0.682,0.067,-0.889,1.037,0.509403035,16,7976,2976,28622,2976,NA,0.369535057,0.688685683,0.210133439,1956.681803,NA,0.95502528,0.195259719,87
8190,620,610,27,21,8473,7203,8091,0.586,-0.888,0.682,0.067,-0.889,1.037,0.18594306,11,39920,1810,39920,1810,0.6,0.31737626,0.547922889,0.151139742,84.21174377,NA,1.028362306,0.189501779,83
3366,540,550,24,19,7047,5588,6256,0.586,-0.888,0.682,0.067,-0.889,1.037,0.924948531,9,20526,2586,20526,2586,0.545,0.354461631,0.690485475,0.131865029,2888.822759,37.7,0.989994441,0.173123713,81
4490,630,580,30,21,6926,6692,6796,0.586,-0.888,0.682,0.067,-0.889,1.037,0.276923077,9,35000,635,35000,635,NA,0.297177447,0.609941782,0.143906021,425.6512821,34.1,1.029567054,0.224615385,81
2529,610,610,27,18,8739,7849,8315,0.586,-0.888,0.682,0.067,-0.889,1.037,0.231573087,16,5724,4294,20302,4850,0.75,0.359034959,0.725733476,0.283308696,202.1707996,NA,1.018006627,0.212428798,91
3781,600,590,27,18,4776,4310,4594,0.586,-0.888,0.682,0.067,-0.889,1.037,0.567522835,18,14189,891,14189,891,0.545,0.836907866,0.215649011,0.454183644,2.337215889,33.9,1.038398618,0.16135028,75
1380,550,540,23,19,7398,7128,7258,0.586,-0.888,0.682,0.067,-0.889,1.037,0.23639485,16,7170,4740,20640,4740,NA,0.257280579,0.789016115,0.27841978,8.077081545,NA,1.042972247,0.183347639,80
3671,570,550,24,20,7669,7041,7337,0.586,-0.888,0.682,0.067,-0.889,1.037,0.308578745,11,34610,945,34610,945,NA,0.614500277,0.694060212,0.154454865,23.47695262,33.9,0.998083067,0.217669654,75
1563,600,540,25,20,7149,6465,6689,0.586,-0.888,0.682,0.067,-0.889,1.037,0.348151614,12,29940,391,29940,391,NA,0.639264014,0.970800288,0.065725956,0,NA,1.006120527,0.168928404,64
6726,620,590,27,18,8019,7302,7683,0.586,-0.888,0.682,0.067,-0.889,1.037,0.314536585,14,5604,5526,19768,5526,NA,0.277341839,0.826517745,0.211857018,70.56897561,NA,0.938300989,0.23004878,82
2314,560,550,24,18,7953,8379,8249,0.586,-0.888,0.682,0.067,-0.889,1.037,0.538646761,12,27900,410,27900,410,NA,0.7716053,0.684798808,0.213819369,0,NA,0.98179669,0.250180592,73
4601,460,450,19,18,8292,7505,7907,0.586,-0.888,0.682,0.067,-0.889,1.037,0.936034432,16,5162,3204,16920,3204,0.364,0.166136223,0.789366053,0.24611399,942.3167112,35.5,0.887162607,0.178984862,72
1940,570,570,24,16,9986,7666,8963,0.586,-0.888,0.682,0.067,-0.889,1.037,0.473225917,19,6175,3305,22420,3800,0.417,0.306461599,0.831125131,0.373987854,424.8213233,35.5,0.996549486,0.182927665,82
2911,NA,NA,NA,-3,7053,6491,6528,0.586,-0.888,0.682,0.067,-0.889,1.037,0.230337079,2,13545,83,13545,83,NA,1,0,NA,0,NA,0.912820513,0.348314607,NA
4975,NA,NA,NA,18,8382,7737,8047,0.586,-0.888,0.682,0.067,-0.889,1.037,0.247872139,17,6788,3021,18626,3467,NA,0.258739856,0.83077327,0.310050569,48.68271231,NA,0.991467417,0.219027804,75
4714,600,580,27,21,8384,7555,8001,0.586,-0.888,0.682,0.067,-0.889,1.037,0.220101781,12,36600,1000,36600,1000,0.4,0.401421328,0.663746631,0.205583756,0,NA,1.083390765,0.190203562,78
223,570,550,24,21,8431,7211,7731,0.586,-0.888,0.682,0.067,-0.889,1.037,0.317548747,10,34800,610,34800,610,NA,0.346088634,0.805302403,0.189300412,0,33.9,1.011267606,0.201949861,77
7849,NA,NA,NA,11,5928,6364,6171,0.586,-0.888,0.682,0.067,-0.889,1.037,0.462809917,24,4086,1407,13829,1407,NA,0.108425719,0.599905749,0.473684211,0,NA,0.990720524,0.120661157,54
626,700,720,32,21,13063,10414,11913,0.586,-0.888,0.682,0.067,-0.889,1.037,0.371679688,8,48090,0,48090,0,0.714,0.250282869,0.311115566,0.259987113,1212.890625,NA,0.994754226,0.219335938,93
1208,NA,NA,NA,-3,5334,5476,5470,0.586,-0.888,0.682,0.067,-0.889,1.037,0.276995305,7,NA,NA,NA,NA,NA,0.657470408,1,1,0,36,1.092307692,0.340375587,100
7419,610,590,27,21,7881,7009,7447,0.586,-0.888,0.682,0.067,-0.889,1.037,0.182369403,11,38302,1364,38302,1364,NA,0.536195529,0.724624277,0.162093172,187.0862873,NA,1.005628518,0.202891791,80
2841,560,563,25,18,7941,7384,7604,0.586,-0.888,0.682,0.067,-0.889,1.037,0.395490196,10,29570,1190,29570,1190,0.4,0.760358628,0.820450098,0.265951103,0,NA,0.989330747,0.203921569,77
3651,580,570,26,21,6221,6175,6203,0.586,-0.888,0.682,0.067,-0.889,1.037,0.206549118,16,14900,0,14900,0,NA,0.512994827,0.382905983,0.370535714,0,NA,1.058666667,0.14861461,76
7375,655,575,27,21,7570,6308,6905,0.586,-0.888,0.682,0.067,-0.889,1.037,0.2890625,5,34460,475,34460,475,NA,0.305883535,0.949494949,0.255319149,598.6395089,NA,1.044289044,0.155133929,34
4615,640,680,NA,15,11592,9396,10882,0.586,-0.888,0.682,0.067,-0.889,1.037,0.338665944,14,10496,1989,26536,2593,0.538,0.304092104,0.734066427,0.386670743,10812.46469,NA,1.000421966,0.248463485,94
7343,610,590,27,15,9596,7917,8788,0.586,-0.888,0.682,0.067,-0.889,1.037,0.480957843,17,10669,2103,28735,2728,NA,0.29966916,0.789537631,0.34171155,5490.078262,36.8,0.991610977,0.21815314,86
5750,720,740,33,15,14554,11027,13262,0.586,-0.888,0.682,0.067,-0.889,1.037,0.391882027,15,11705,2590,40842,3241,0.333,0.149770696,0.297859922,0.399956455,12005.24817,NA,0.994699005,0.241422105,97
3506,730,740,33,21,13211,11639,12611,0.586,-0.888,0.682,0.067,-0.889,1.037,0.192982456,8,45460,957,45460,957,0.909,0.349557861,0.238794867,0.353582555,900.4385965,NA,0.991304348,0.289473684,96
8214,550,550,25,19,8026,7451,7781,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.384220091,20,6897,1791,19710,1791,0.5,0.299867236,0.81617349,0.412465855,178.3433603,NA,1.054102259,0.183869148,79
7054,NA,NA,NA,30,6313,6061,6166,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.369369369,7,36840,400,36840,400,NA,0.580276618,0.678929766,0.293924466,0,25.6,0.982300885,0.247104247,70
376,630,560,26,20,8107,7779,7927,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.344149459,22,7512,852,21927,852,NA,0.318574562,0.978784404,0.348564733,18.5020649,NA,0.959072048,0.231858407,67
4712,640,650,29,18,9689,7832,8849,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.315020526,12,37480,510,37480,510,NA,0.512170185,0.734878882,0.270374115,0,29.3,0.965493122,0.252837479,95
129,560,550,24,22,6482,6022,6297,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.306766917,10,27700,387,27700,387,NA,0.593615676,0.637075718,0.415983607,0,NA,0.677879715,0.272932331,82
533,620,610,28,19,7726,7098,7398,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.336718332,11,37600,350,37600,350,0.222,0.635409842,0.755451283,0.234928754,67.26242651,32.8,0.977023499,0.243987173,83
2263,NA,NA,NA,21,10212,9284,9755,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.255112303,11,44740,236,44740,236,0.667,0.595280419,0.792174361,0.141247834,337.2443848,32.8,1.018436326,0.24472008,86
4622,580,570,26,20,6216,5741,6005,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.455504587,11,32800,394,32800,394,NA,0.656570852,0.931216931,0.203409091,7.508715596,NA,1.111111111,0.25733945,76
7791,630,620,28,18,8931,8184,8595,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.371246006,15,36684,402,36684,402,NA,0.630274737,0.816146929,0.161040788,226.4110756,25.6,0.989671164,0.249414271,87
4610,650,630,29,18,9108,8547,8822,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.535075161,11,38970,720,38970,720,NA,0.731381321,0.730207533,0.175789474,0,25.6,0.998927422,0.270699117,84
4312,600,580,27,19,5168,5158,5164,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.287041338,13,25587,795,25587,795,NA,0.641625237,0.564427313,0.352195122,19.13376684,NA,0.999071926,0.20715281,76
2642,570,580,26,15,10502,8292,9589,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.377509792,15,10356,1611,23956,1611,0.692,0.276059153,0.796418092,0.300279507,7241.959288,NA,1.031265903,0.222311322,78
8216,660,710,31,15,12648,10720,11818,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.534299383,20,10768,1071,33072,1071,0.538,0.183523908,0.533279045,0.345566528,16720.38362,25.6,1.011558613,0.247232326,94
1928,720,700,32,21,9157,8465,8832,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.270417423,9,45770,368,45770,368,NA,0.536018836,0.427176781,0.224830142,380.0344828,NA,1.002425713,0.226255293,93
7751,NA,NA,NA,19,7196,6523,6890,-0.121,-1.272,0.964,-0.256,-1.256,0.889,0.23880597,11,38168,928,38168,928,0.818,0.578792923,0.62420242,0.205851251,457.9026459,29.3,0.966874385,0.228968792,95
6072,510,530,23,22,4942,5080,5017,0.639,-0.289,0.828,0.246,-0.202,0.756,0.249188312,17,23930,210,23930,210,0.556,0.51767854,0.536852116,0.147475642,159.8847403,NA,0.99918897,0.11038961,55
85,580,560,23,24,3209,2863,3071,0.639,-0.289,0.828,0.246,-0.202,0.756,0.116719243,15,12020,1570,12020,1570,NA,0.156836697,0.475247525,0.895833333,0,NA,1.019292605,0.129337539,76
5795,490,510,22,21,5686,6016,5800,0.639,-0.289,0.828,0.246,-0.202,0.756,0.555667001,11,25580,920,25580,920,NA,0.307357864,0.702054795,0.253658537,0,NA,0.99500998,0.130391174,64
4687,520,520,22,22,6511,5519,6042,0.639,-0.289,0.828,0.246,-0.202,0.756,0.156284761,14,6120,0,11280,0,NA,0.210076229,0.768608414,0.562105263,22.13626251,NA,0.85578296,0.142936596,58
3395,530,520,22,22,5638,5468,5534,0.639,-0.289,0.828,0.246,-0.202,0.756,0.344176285,12,27000,492,27000,492,NA,0.475397616,0.585287356,0.164179104,0,NA,0.968495935,0.166841553,65
4509,510,510,23,20,6773,5879,6328,0.639,-0.289,0.828,0.246,-0.202,0.756,0.136493936,15,6620,0,13970,0,0.6,0.188982895,0.647896655,0.421267894,26.41367144,NA,0.938923395,0.171334068,65
1844,470,480,22,22,6038,5749,5949,0.639,-0.289,0.828,0.246,-0.202,0.756,0.215467143,16,5280,1752,12480,3408,0.636,0.180258712,0.724982505,0.329150579,0,NA,0.988510826,0.085829236,62
4552,490,480,25,18,7520,6443,7012,0.639,-0.289,0.828,0.246,-0.202,0.756,0.211625742,19,5724,1090,14512,1090,0.769,0.270923362,0.879047037,0.443131804,817.23973,NA,0.998547441,0.158326545,73
4883,NA,NA,NA,22,5068,4530,4880,0.639,-0.289,0.828,0.246,-0.202,0.756,0.344329897,10,18040,1800,18040,1800,NA,0.27090271,0.470521542,0.291566265,0,NA,0.913370998,0.220618557,58
5631,553,540,24,20,6785,6499,6651,0.639,-0.289,0.828,0.246,-0.202,0.756,0.165048544,15,4918,1912,13766,2862,0.929,0.325863674,0.898665049,0.430790007,43.57577037,NA,0.954856913,0.178556353,66
1025,510,500,22,21,6184,5879,6056,0.639,-0.289,0.828,0.246,-0.202,0.756,0.533159269,17,6662,0,15572,0,0.455,0.209952799,0.940931202,0.26957164,1502.621149,NA,1.147737489,0.115926893,59
5248,510,540,24,22,6428,6348,6391,0.639,-0.289,0.828,0.246,-0.202,0.756,0.10199257,13,6702,0,14112,0,0.455,0.317460133,0.721040189,0.335245902,185.3819656,NA,0.974654378,0.200607903,70
4688,530,560,24,22,7677,6355,7210,0.639,-0.289,0.828,0.246,-0.202,0.756,0.235485975,12,6336,0,15936,0,NA,NA,0.614639397,0.469352014,NA,NA,1.077301476,0.09915199,57
5198,540,550,25,22,5974,5588,5752,0.639,-0.289,0.828,0.246,-0.202,0.756,0.20278834,13,27614,1178,27614,1178,0.2,0.466445521,0.772166105,0.284883721,0,NA,1.026007802,0.178707224,72
2594,550,560,25,22,6380,5566,5958,0.639,-0.289,0.828,0.246,-0.202,0.756,0.210264901,11,27000,1030,27000,1030,NA,0.634192828,0.607230896,0.248985115,1596.350442,NA,0.930184805,0.25607064,72
5378,560,490,22,20,5781,5706,5723,0.69,-1.265,0.821,0.692,-1.173,0.83,0.436965415,10,24984,676,24984,676,NA,0.733523359,0.771615008,0.488372093,170.0773522,37.5,0.962075134,0.235403496,69
5483,NA,NA,25,26,5829,7257,7120,0.69,-1.265,0.821,0.692,-1.173,0.83,0.062906725,11,21050,590,21050,590,NA,0.697761582,0.69047619,1,0,30.7,1.129901961,0.240780911,73
5834,NA,NA,NA,21,8133,7004,7476,0.69,-1.265,0.821,0.692,-1.173,0.83,0.326950355,11,44590,460,44590,460,0.3,0.404598731,0.687781532,0.160458453,49.55390071,NA,0.930079156,0.219858156,88
1696,543,570,24,17,5770,5374,5524,0.69,-1.265,0.821,0.692,-1.173,0.83,0.403190559,11,26890,650,26890,650,NA,0.847289212,0.768837803,0.284053156,0,37.5,0.714776632,0.273164336,68
3658,480,540,26,20,7017,6901,6950,0.69,-1.265,0.821,0.692,-1.173,0.83,0.161202186,16,28825,710,28825,710,NA,0.674460492,0.939666239,0.346539162,0,27.2,0.995302843,0.19076006,82
81,660,620,28,21,8483,7453,8052,0.69,-1.265,0.821,0.692,-1.173,0.83,0.28316405,12,38375,0,38375,0,0.5,0.559413847,0.702427455,0.149354518,0,29.7,0.967252158,0.188057864,77
7129,568,588,26,18,8169,8008,8088,0.69,-1.265,0.821,0.692,-1.173,0.83,0.329041003,12,26840,260,26840,260,0.3,0.754583523,0.66700715,0.320061256,71.2105501,NA,1.048809383,0.187620016,76
5641,598,560,25,17,6009,5721,5842,0.69,-1.265,0.821,0.692,-1.173,0.83,0.344327485,10,26550,0,26550,0,NA,0.783290728,0.768103448,0.334455668,0,25.3,0.980954566,0.160233918,81
6009,480,510,22,18,6644,6189,6522,0.69,-1.265,0.821,0.692,-1.173,0.83,0.300834106,15,23970,1080,23970,1080,0.727,0.632197733,0.962635202,0.226762002,0,NA,1.122321614,0.166079703,80
5980,NA,NA,NA,21,8006,7123,7646,0.69,-1.265,0.821,0.692,-1.173,0.83,0.301910828,9,43400,300,43400,300,0.1,0.3898804,0.682481752,0.194457948,431.5025478,27,1,0.207643312,89
7649,NA,NA,23,18,6630,6250,6388,0.69,-1.265,0.821,0.692,-1.173,0.83,0.155172414,12,26790,420,26790,420,NA,0.822323169,0.839011925,0.286294416,0,NA,0.976487663,0.149821641,66
1487,640,660,30,17,10690,8711,9870,0.69,-1.265,0.821,0.692,-1.173,0.83,0.297913478,15,36720,450,36720,450,NA,0.585397336,0.742067754,0.123404815,1810.924031,37.5,0.986019541,0.237734633,90
4091,NA,NA,NA,30,5724,5758,5738,0.69,-1.265,0.821,0.692,-1.173,0.83,0.290625,10,32190,1370,32190,1370,NA,0.814515684,0.619883041,0.419811321,0,37.5,0.950965825,0.2359375,74
8010,670,730,30,20,8967,7957,8653,0.69,-1.265,0.821,0.692,-1.173,0.83,0.332010582,16,34890,1650,34890,1650,NA,0.491219551,0.64961307,0.342819325,2021.373016,37.5,1.07310149,0.169642857,87
4968,453,425,21,20,6063,6022,6027,0.69,-1.265,0.821,0.692,-1.173,0.83,0.361006289,10,26230,530,26230,530,NA,0.685490409,0.52617801,0.36318408,0,37.5,0.910131654,0.22327044,68
7596,570,535,28,21,6940,5714,6407,0.69,-1.265,0.821,0.692,-1.173,0.83,0.212903226,9,31364,1390,31364,1390,NA,0.217091173,0.571596244,0.262833676,0,NA,1.035058431,0.2,70
8131,640,620,27,21,6950,6866,6914,0.69,-1.265,0.821,0.692,-1.173,0.83,0.163383546,11,36214,300,36214,300,0.7,0.386465402,0.661152615,0.17433414,0,NA,0.933982684,0.227114716,93
5632,610,610,27,21,7471,6205,6857,0.69,-1.265,0.821,0.692,-1.173,0.83,0.114973262,13,33622,615,33622,615,0.909,0.512816751,0.776874672,0.202834965,153.5222816,NA,0.972691808,0.243315508,82
7305,NA,NA,NA,22,4518,3959,4163,0.69,-1.265,0.821,0.692,-1.173,0.83,0.41852861,8,24800,520,24800,520,NA,0.450506386,0.472154964,0.317948718,0,NA,0.989218329,0.064850136,64
243,NA,NA,23,11,5684,5566,5633,0.69,-1.265,0.821,0.692,-1.173,0.83,0.166316952,21,4750,398,11734,398,NA,0.365864812,0.997968231,0.686840644,6.099061292,25.3,0.991242474,0.095527333,58
7142,640,520,26,18,6150,6229,6197,0.69,-1.265,0.821,0.692,-1.173,0.83,0.062677677,11,24360,690,24360,690,NA,0.748060658,0.661538462,0.297040169,0,NA,0.900085293,0.122106403,78
1941,NA,NA,26,19,7565,7045,7303,0.69,-1.265,0.821,0.692,-1.173,0.83,0.114872831,21,7361,1461,14934,1461,0,0.394530004,0.852049604,0.452597534,121.9384369,NA,0.978411338,0.193110999,80
68,NA,NA,25,20,7191,6151,6687,0.69,-1.265,0.821,0.692,-1.173,0.83,0.141398366,23,6298,1526,13871,1526,NA,0.313676971,0.84698175,0.435911602,146.5431283,30.7,1.028924598,0.160379625,75
8181,NA,NA,26,18,7099,6579,6834,0.69,-1.265,0.821,0.692,-1.173,0.83,0.116776179,18,7585,1247,15536,1247,0.3,0.443677629,0.800033052,0.427804173,286.9653165,NA,1.0040922,0.192713965,85
3023,NA,NA,24,18,7573,6551,7091,0.69,-1.265,0.821,0.692,-1.173,0.83,0.13054784,22,6422,1065,13995,1065,0.846,0.306392555,0.814931651,0.404387097,166.2046569,NA,1.05420223,0.137994208,78
2883,NA,NA,23,21,6497,6044,6274,0.69,-1.265,0.821,0.692,-1.173,0.83,0.296703297,21,6298,1043,14287,1043,NA,0.292767089,0.815884477,0.457227139,44.33095238,29.7,1.008124077,0.137179487,74
1352,NA,NA,NA,23,5775,6401,6193,0.69,-1.265,0.821,0.692,-1.173,0.83,0.661512976,14,12320,770,12320,770,NA,0.972118885,0.925925926,0.6125,0,25.3,1.048841699,0.194367753,39
