NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH,CHGENROL,FRACDEGRE,RETPCNT
2278,540,530,21,20,8010,6794,7396,0.776,-0.524,0.926,0.505,-0.409,0.92,0.504201681,15,9266,472,18532,472,NA,0.302600861,0.591114658,0.340684068,70.96720639,NA,NA,NA,NA,0.979129039,0.134248821,68
4102,NA,NA,NA,21,9485,8273,9064,0.776,-0.524,0.926,0.505,-0.409,0.92,0.191983122,11,44288,380,44288,380,0.25,0.322886671,0.687104517,0.231502064,492.1787221,NA,NA,NA,NA,1.010968921,0.205846896,89
572,510,530,22,22,6260,5560,5876,0.776,-0.524,0.926,0.505,-0.409,0.92,0.445462878,15,9538,880,18858,880,NA,0.305087731,0.577792778,0.323598131,5.253589979,NA,NA,NA,NA,0.919640348,0.178124045,68
6735,540,560,23,22,5393,4727,5062,0.776,-0.524,0.926,0.505,-0.409,0.92,0.597606383,14,23000,0,23000,0,0.182,0.736924307,0.519974635,0.290853659,0,NA,NA,NA,NA,0.99339498,0.181382979,60
5990,520,530,23,22,5258,5253,5255,0.776,-0.524,0.926,0.505,-0.409,0.92,0.388489209,12,22275,1800,22275,1800,0.455,0.426198713,0.567464115,0.467116358,0,NA,NA,NA,NA,1.022058824,0.177158273,72
5769,670,660,30,22,6028,5297,5737,0.776,-0.524,0.926,0.505,-0.409,0.92,0.253025303,14,15510,0,15510,0,0.583,0.355192012,0.594594595,0.544507576,0,NA,NA,NA,NA,1.00441989,0.169050238,77
4971,600,610,26,21,7698,7339,7554,0.776,-0.524,0.926,0.505,-0.409,0.92,0.248500999,12,32076,2752,32076,2752,0.545,0.440546852,0.537184595,0.339925834,0,NA,NA,NA,NA,1.018317503,0.207195203,83
7539,540,540,23,22,6827,6269,6533,0.776,-0.524,0.926,0.505,-0.409,0.92,0.394087466,15,9312,290,18636,290,NA,0.353805621,0.654614653,0.467296512,257.9591986,NA,NA,NA,NA,1.093507881,0.13095529,66
5359,520,510,22,22,6780,6094,6418,0.776,-0.524,0.926,0.505,-0.409,0.92,0.38153998,17,9018,386,19038,386,NA,0.448953634,0.572446556,0.417012448,447.3158934,NA,NA,NA,NA,0.962927757,0.120434353,51
7084,640,660,29,15,10744,8381,9726,0.776,-0.524,0.926,0.505,-0.409,0.92,0.276900174,18,10758,400,29040,400,0.538,0.360777052,0.652000685,0.327419673,3794.554269,15.9,20.8,13.6,13.8,1.046235939,0.205938301,88
1926,500,510,20,11,5217,5445,5309,0.776,-0.524,0.926,0.505,-0.409,0.92,0.4,17,6294,392,15738,392,NA,0.203902336,0.635294118,0.777777778,57.53375796,NA,NA,NA,NA,1.026143791,0.056900212,52
7326,470,480,18,11,5330,5569,5389,0.776,-0.524,0.926,0.505,-0.409,0.92,0.594272076,20,6294,392,15738,392,NA,0.17815776,0.533923304,0.743093923,99.99840891,NA,NA,NA,NA,0.878406709,0.167859984,43
2239,520,510,21,11,6317,4543,5701,0.776,-0.524,0.926,0.505,-0.409,0.92,0.495704467,16,6294,392,15738,392,NA,0.181020785,0.575868373,0.685714286,56.30498282,NA,NA,NA,NA,1.03650935,0.079037801,60
2843,540,550,23,20,7704,7074,7439,0.776,-0.524,0.926,0.505,-0.409,0.92,0.295098488,17,10140,180,23480,180,0.857,0.531142395,0.635988918,0.252337442,264.1415483,NA,NA,NA,NA,1.001743759,0.163536418,67
2714,450,450,18,17,7156,6662,6927,0.776,-0.524,0.926,0.505,-0.409,0.92,0.95665715,15,7290,2798,17058,2798,0.667,0.316227115,0.845413947,0.260463226,1812.54503,NA,NA,NA,NA,0.914984564,0.19153906,63
4389,520,520,22,22,6579,6065,6268,0.776,-0.524,0.926,0.505,-0.409,0.92,0.419851852,17,10068,450,20418,450,NA,0.393932025,0.468173999,0.420472441,37.14444444,NA,NA,NA,NA,1.018560435,0.174962963,73
7615,480,490,20,9,5760,5550,5670,0.776,-0.524,0.926,0.505,-0.409,0.92,0.356069364,19,15000,930,15000,930,NA,0.414623424,0.656322731,0.548463357,0,NA,NA,NA,NA,0.998845266,0.23583815,51
3479,NA,NA,NA,22,4464,3884,4213,0.776,-0.524,0.926,0.505,-0.409,0.92,0.994699647,10,10180,600,10180,600,NA,0.285362445,0.500360231,0.099352052,0,NA,NA,NA,NA,0.837278107,0.206713781,45
2052,590,580,26,18,7784,7050,7402,0.776,-0.524,0.926,0.505,-0.409,0.92,0.379183731,14,13812,270,26738,270,NA,0.38419436,0.71183458,0.314894932,1722.697924,14.6,20.1,13.5,13.4,0.984566185,0.183166219,77
7810,630,640,30,21,8291,7382,7930,0.776,-0.524,0.926,0.505,-0.409,0.92,0.1875,12,35850,1270,35850,1270,0.545,0.324771857,0.773865415,0.246208291,0,NA,NA,NA,NA,0.979591837,0.244642857,89
3123,580,650,28,22,6733,6269,6531,0.623,-0.392,0.672,0.649,-0.384,0.706,0.143587123,10,28764,450,28764,450,0.545,0.414161066,0.612944984,0.418162619,759.5661727,18.7,11.8,8.6,9.2,0.991388045,0.192641799,80
7693,533,523,22,20,7103,6751,6957,0.623,-0.392,0.672,0.649,-0.384,0.706,0.183777128,20,3993,3624,5993,4104,0.273,0.382530287,0.94100295,0.39968652,304.3593966,NA,NA,NA,NA,1.008537721,0.099738341,63
268,560,575,25,20,7585,6636,7242,0.623,-0.392,0.672,0.649,-0.384,0.706,0.163294502,16,3993,3513,5993,3993,NA,0.371305137,0.841968912,0.447692308,264.2771306,NA,NA,NA,NA,0.990886999,0.078070713,65
2405,590,630,27,22,4902,5371,5187,0.623,-0.392,0.672,0.649,-0.384,0.706,0.103379722,9,23550,100,23550,100,NA,0.337446812,0.734254992,0.305439331,82.59940358,NA,NA,NA,NA,1.165701043,0.200795229,66
1354,NA,NA,23,22,5976,5659,5788,0.623,-0.392,0.672,0.649,-0.384,0.706,0.103488372,10,21062,1830,21062,1830,NA,0.532710948,0.723557692,0.411960133,0,NA,NA,NA,NA,1.06633602,0.125581395,70
7504,540,580,25,22,7314,6178,6897,0.623,-0.392,0.672,0.649,-0.384,0.706,0.151322482,18,3993,3570,5992,4050,0.727,0.277388095,0.828861494,0.322834646,14.11266531,NA,NA,NA,NA,0.999491612,0.100966429,68
5123,490,540,24,22,5205,4705,4809,0.623,-0.392,0.672,0.649,-0.384,0.706,0.29135539,10,17500,375,17500,375,NA,0.627420115,0.569536424,0.604651163,0,NA,NA,NA,NA,1.038802661,0.212379936,53
6670,610,660,28,27,9407,8231,9124,0.623,-0.392,0.672,0.649,-0.384,0.706,0.233529028,15,4170,5870,7000,6560,0.182,0.325409427,0.880181347,0.440765269,3097.332355,17.9,12.7,9.4,10.5,1.100897666,0.141226354,77
5496,560,610,26,16,8243,7024,7698,0.623,-0.392,0.672,0.649,-0.384,0.706,0.13652062,17,4164,3549,6246,4239,0.643,0.254356644,0.920124683,0.483379208,4081.671768,NA,NA,NA,NA,0.983286723,0.159341776,77
4775,550,570,25,22,6116,6300,6205,0.623,-0.392,0.672,0.649,-0.384,0.706,0.129475233,14,25480,0,25480,0,0.917,0.532256162,0.972390572,0.16966759,0,18.7,11.8,8.6,9.2,1.016957606,0.214320745,72
2858,700,540,29,23,6043,4823,5160,0.858,-0.63,0.96,0.94,-0.366,1.029,0.26391097,8,19950,600,19950,600,NA,0.358057859,0.61038961,0.319148936,0,12.3,17.2,13.9,14.4,0.845430108,0.252782194,74
3838,540,605,24,18,7218,6443,6836,0.858,-0.63,0.96,0.94,-0.366,1.029,0.333465693,18,5904,1264,20400,1264,0.083,0.349325386,0.89265195,0.506097561,166.980305,11.7,16.2,14.3,14.3,1.004066661,0.168202033,72
160,NA,NA,25,26,6463,6702,6656,0.858,-0.63,0.96,0.94,-0.366,1.029,0.467399843,12,9672,740,9672,740,NA,0.524774237,0.537267081,0.421965318,0,9.6,22.6,16.2,17,1.029935275,0.168106834,73
7373,NA,530,22,19,3914,4079,3989,0.858,-0.63,0.96,0.94,-0.366,1.029,0.491281451,12,9600,1150,9600,1150,NA,0.771283091,0.574199806,0.537162162,0,NA,NA,NA,NA,1.011242604,0.168753657,56
7277,NA,NA,27,19,6348,5925,6193,0.858,-0.63,0.96,0.94,-0.366,1.029,0.496328928,13,28600,590,28600,590,NA,0.418940153,0.497083894,0.316787004,0,9.6,22.6,16.2,17,1.008888889,0.214390602,84
2662,NA,NA,NA,10,4110,4493,4438,0.858,-0.63,0.96,0.94,-0.366,1.029,0.718815186,32,NA,NA,NA,NA,NA,0.686780874,1,0.670258621,0,9.6,22.6,16.2,17,0.897752809,0.357530246,84
1109,530,530,25,19,5762,5254,5511,0.858,-0.63,0.96,0.94,-0.366,1.029,0.324883601,14,19200,1000,19200,1000,NA,0.587644586,0.464235624,0.53776435,0,NA,NA,NA,NA,1.057439825,0.237972064,62
3774,640,620,29,18,7478,6764,7184,0.858,-0.63,0.96,0.94,-0.366,1.029,0.248356724,12,25290,2100,25290,2100,NA,0.582327835,0.555825899,0.306420233,0,12.3,17.2,13.9,14.4,1.053725197,0.232901048,80
2535,600,620,25,17,7193,6107,6676,0.858,-0.63,0.96,0.94,-0.366,1.029,0.155185599,18,6312,1355,22656,1355,NA,0.298187323,0.917364813,0.426525529,629.2185423,NA,NA,NA,NA,0.975272519,0.19230543,69
1871,550,540,23,21,6798,5186,6043,0.858,-0.63,0.96,0.94,-0.366,1.029,0.983870968,13,19240,1618,19240,1618,NA,0.149031057,0.834512579,0.105982101,6758.296188,12.3,17.2,13.9,14.4,1.060653188,0.126099707,82
2151,610,590,27,19,6347,5920,6205,0.858,-0.63,0.96,0.94,-0.366,1.029,0.28592666,14,20468,0,20468,0,NA,0.275369273,0.933908046,0.352820513,0,NA,NA,NA,NA,0.949200376,0.183845391,74
4318,315,325,20,9,2873,3327,3083,0.858,-0.63,0.96,0.94,-0.366,1.029,0.144578313,12,13320,150,13320,150,NA,0.463733153,0.45751634,0.3,0,NA,NA,NA,NA,1.002415459,0.098795181,44
4679,590,570,25,24,6697,5979,6472,0.858,-0.63,0.96,0.94,-0.366,1.029,0.162207358,17,11200,850,11200,850,NA,0.257373792,0.563674322,0.711111111,0,10.8,17.4,15.2,15.6,1.107407407,0.164715719,67
1930,550,570,26,19,6343,6262,6295,0.858,-0.63,0.96,0.94,-0.366,1.029,0.194174757,11,24316,1392,24316,1392,NA,0.695667064,0.566810345,0.351711027,0,NA,NA,NA,NA,1.122233572,0.28913835,76
466,500,540,27,18,6475,5892,6226,0.858,-0.63,0.96,0.94,-0.366,1.029,0.216700703,13,19440,530,19440,530,NA,0.801704131,0.743712056,0.151603499,0,NA,NA,NA,NA,0.747202442,0.480372135,69
3402,570,560,25,16,9393,7002,8374,0.858,-0.63,0.96,0.94,-0.366,1.029,0.475390874,14,7056,1563,18768,1563,0.769,0.312826896,0.473963398,0.441149039,1997.428845,9.6,22.6,16.2,17,0.969041085,0.176411934,78
3278,600,590,25,17,7506,6616,7094,0.858,-0.63,0.96,0.94,-0.366,1.029,0.331886893,19,6240,1636,22488,1636,0.5,0.317455212,0.720624399,0.459198813,293.2950027,12.4,14.6,13.5,13.3,0.942412764,0.174853281,71
2587,NA,NA,25,30,4008,3917,3959,0.858,-0.63,0.96,0.94,-0.366,1.029,0.08994709,8,26688,0,26688,0,NA,0.9280716,0.523364486,0.535714286,0,NA,NA,NA,NA,0.917475728,0.275132275,78
7688,NA,NA,21,2,6502,5785,6093,0.858,-0.63,0.96,0.94,-0.366,1.029,0.109128681,16,3528,303,14592,303,NA,0.189982826,0.987334802,0.706636921,0,NA,NA,NA,NA,0.962139918,0.113161432,58
1825,NA,NA,NA,7,5199,4914,5035,0.858,-0.63,0.96,0.94,-0.366,1.029,0.690976514,20,3528,315,14592,315,NA,0.21611493,1,0.392045455,0,9.6,22.6,16.2,17,0.901442977,0.078862794,54
6172,510,510,25,22,3957,4253,4094,0.858,-0.63,0.96,0.94,-0.366,1.029,0.184652278,12,21500,800,21500,800,NA,0.595977395,0.666666667,0.281524927,0,NA,NA,NA,NA,1.027093596,0.23501199,63
4951,600,580,26,18,8089,6788,7484,0.858,-0.63,0.96,0.94,-0.366,1.029,0.257308137,18,6430,1708,22548,1708,0.714,0.289279714,0.772807136,0.37775446,524.9753182,11,18.5,15.4,15.6,0.998152283,0.175858079,70
8242,630,640,29,15,11278,8428,10046,0.858,-0.63,0.96,0.94,-0.366,1.029,0.241359654,17,9493,1510,27683,1770,0.538,0.172245393,0.748283901,0.406836867,8602.080583,10.8,17.4,15.2,15.6,1.010366778,0.221408856,87
6463,NA,NA,25,19,6975,6418,6724,0.858,-0.63,0.96,0.94,-0.366,1.029,0.222992829,17,6716,1308,20660,1308,0.5,0.265522036,0.733408962,0.456689869,90.82884683,NA,NA,NA,NA,0.952098489,0.156106736,71
6384,620,640,27,18,8109,6608,7523,0.858,-0.63,0.96,0.94,-0.366,1.029,0.208918511,20,6168,1511,21168,1511,0.417,0.315103238,0.944129201,0.434350439,754.0471316,NA,NA,NA,NA,0.978493789,0.172895342,76
7376,590,590,26,17,6273,5758,6091,0.858,-0.63,0.96,0.94,-0.366,1.029,0.377912867,18,22626,500,22626,500,NA,0.615604302,0.730806608,0.425531915,0,12.3,17.2,13.9,14.4,0.961363636,0.233029382,79
1258,660,660,29,18,7875,7143,7531,0.858,-0.63,0.96,0.94,-0.366,1.029,0.364712848,10,27470,730,27470,730,NA,0.691587066,0.685829551,0.246323529,0,NA,NA,NA,NA,0.98637337,0.232879416,88
3576,780,800,34,15,14438,11033,13151,0.858,-0.63,0.96,0.94,-0.366,1.029,0.381527583,8,42768,1070,42768,1070,0.25,0.061728487,0.130937055,0.415265201,31966.46741,12.3,17.2,13.9,14.4,1.003399601,0.276202401,97
7780,590,600,27,18,8050,6560,7535,1.042,-1.077,1.307,0.828,-0.843,1.28,0.32783845,14,29450,0,29450,0,0.5,0.299258951,0.504688832,0.205658784,120.021224,16.2,24.7,11.6,12.6,1.016122278,0.2287245,75
8211,530,540,24,19,7128,6565,6888,1.042,-1.077,1.307,0.828,-0.843,1.28,0.437792956,19,3760,2942,12448,2942,0.75,0.301445665,0.824435883,0.439586115,137.5666265,16.8,26.6,11.2,12.3,0.80654569,0.193785992,62
3135,670,650,27,21,7714,7346,7600,1.042,-1.077,1.307,0.828,-0.843,1.28,0.426634769,12,34655,185,34655,185,NA,0.350108283,0.543778802,0.216101695,203.8963317,NA,NA,NA,NA,0.970588235,0.208931419,86
6766,NA,NA,NA,24,3826,NA,3826,1.042,-1.077,1.307,0.828,-0.843,1.28,0.367741935,7,4800,300,4800,300,NA,0.158452582,1,0.714285714,0,NA,NA,NA,NA,1.054421769,0.122580645,NA
6261,660,670,30,16,9857,7641,8985,1.042,-1.077,1.307,0.828,-0.843,1.28,0.358364223,15,34480,3640,34480,3640,0.846,0.480645089,0.553601982,0.193168496,1204.292718,15.1,29.7,12.8,14.4,1.012102142,0.226533541,89
6877,NA,NA,NA,10,4242,4140,4160,1.042,-1.077,1.307,0.828,-0.843,1.28,0.439716312,24,13560,560,13560,560,NA,0.949829998,0.425925926,1,0,14.9,31.1,11.4,12.9,0.793621013,0.264775414,35
7546,560,560,25,18,6517,6513,6515,1.042,-1.077,1.307,0.828,-0.843,1.28,0.546854083,11,26400,560,26400,560,NA,0.744011266,0.852941176,0.346264368,0,18.9,20.9,9.6,10.2,0.946468166,0.296184739,67
3629,530,540,23,17,8259,6783,7563,1.042,-1.077,1.307,0.828,-0.843,1.28,0.590659128,23,4623,2908,13255,3027,NA,0.318970212,0.846173149,0.298190985,1531.57331,17,29.3,10.8,12.8,1.018137371,0.154751762,56
1240,649,640,27,18,8041,7794,7943,1.042,-1.077,1.307,0.828,-0.843,1.28,0.473482616,13,23250,400,23250,400,NA,0.642248107,0.462145676,0.383540373,0,15.2,31.6,11.9,13.8,0.971379508,0.205509723,72
7221,680,640,30,18,7691,6904,7399,1.042,-1.077,1.307,0.828,-0.843,1.28,0.458002646,10,32080,2350,32080,2350,NA,0.595751838,0.851256983,0.280557834,25.13227513,15.2,27.3,10.7,12.4,1.01989882,0.253306878,80
4892,510,530,22,22,6374,6023,6241,1.042,-1.077,1.307,0.828,-0.843,1.28,0.368773234,14,22350,930,22350,930,0.4,0.401084527,0.55994978,0.408071749,0,NA,NA,NA,NA,0.969718818,0.149442379,61
1050,520,530,22,17,7272,5013,6276,1.042,-1.077,1.307,0.828,-0.843,1.28,0.468829517,18,3832,2060,12520,2060,0.75,0.337782047,0.478379196,0.32079646,219.3314956,NA,NA,NA,NA,0.967516925,0.228866271,68
7731,565,570,25,19,6685,6391,6579,1.042,-1.077,1.307,0.828,-0.843,1.28,0.327473426,12,22350,0,22350,0,0.667,0.363409343,0.567994505,0.409915357,0,16.2,24.7,11.6,12.6,0.954722873,0.206050695,64
822,580,580,25,19,6379,6375,6377,1.042,-1.077,1.307,0.828,-0.843,1.28,0.722222222,16,27050,1750,27050,1750,0.182,0.546733079,0.357271517,0.134809294,0,14.9,31.1,11.4,12.9,1.118872156,0.15836197,66
5786,470,510,20,22,7788,7132,7458,1.042,-1.077,1.307,0.828,-0.843,1.28,0.807764048,22,4470,1124,13158,1124,NA,0.390312805,0.841731066,0.364671318,126.4804733,14.9,31.1,11.4,12.9,1.005627198,0.143506645,66
2999,NA,NA,NA,18,8663,5971,7327,1.042,-1.077,1.307,0.828,-0.843,1.28,0.613740179,17,4151,1332,12839,1332,NA,0.314417058,0.55758638,0.152671756,44.6007674,NA,NA,NA,NA,1.017664559,0.190937329,55
7895,610,640,27,15,11722,8660,10542,1.042,-1.077,1.307,0.828,-0.843,1.28,0.69211051,22,7651,954,18739,954,0.615,0.320518756,0.629905355,0.370865781,2913.794864,14.9,31.1,11.4,12.9,0.988328786,0.201739588,86
6746,530,540,23,22,5877,5449,5718,1.042,-1.077,1.307,0.828,-0.843,1.28,0.333594976,10,22800,1800,22800,1800,0.4,0.344686759,0.821192053,0.347926267,0,NA,NA,NA,NA,1.039151713,0.163265306,54
7591,450,470,19,21,5519,5644,5581,1.042,-1.077,1.307,0.828,-0.843,1.28,0.946509519,15,11460,2084,11460,2084,NA,0.44353843,0.596963761,0.168990976,0,18.9,20.9,9.6,10.2,1.026046512,0.126019946,57
6139,530,540,23,18,7919,7652,7772,1.042,-1.077,1.307,0.828,-0.843,1.28,0.767714772,14,24900,1590,24900,1590,0.182,0.746093628,0.932111816,0.238407258,68.11923318,15.7,30.2,10.8,12.9,1.051426957,0.167069784,76
4530,NA,NA,NA,10,6700,NA,6700,1.042,-1.077,1.307,0.828,-0.843,1.28,0.741525424,13,16079,258,16079,258,NA,0.997950608,0.871428571,0.62295082,0,15.2,31.6,11.9,13.8,1.168316832,0.245762712,67
6426,530,530,23,17,8344,6756,7587,1.042,-1.077,1.307,0.828,-0.843,1.28,0.454869057,22,5232,2462,13920,2462,0.667,0.460213159,0.788057743,0.389397724,182.7470633,15,26.2,12.1,13.3,1.009289674,0.175591152,60
3296,660,650,30,19,7883,7569,7810,1.042,-1.077,1.307,0.828,-0.843,1.28,0.444707741,14,26390,520,26390,520,NA,0.654666476,0.494037479,0.42183908,185.4731438,16,24.8,11.9,12.8,0.952834922,0.200631912,83
2934,558,570,24,20,6201,6111,6162,1.042,-1.077,1.307,0.828,-0.843,1.28,0.309076369,12,19400,200,19400,200,NA,0.594269244,0.943236715,0.338028169,0,16.3,24.7,11,12,0.941287166,0.222311076,72
2613,570,570,26,20,7591,7093,7308,1.042,-1.077,1.307,0.828,-0.843,1.28,0.448089993,17,21840,2200,21840,2200,0.917,0.565851419,0.7990621,0.126444958,0,NA,NA,NA,NA,1.078614762,0.169908601,68
714,510,500,21,22,6053,5470,5791,1.042,-1.077,1.307,0.828,-0.843,1.28,0.449606862,10,24844,0,24844,0,0.2,0.438609132,0.613967022,0.328593997,0,16.2,24.7,11.6,12.6,0.831253714,0.160114367,52
4166,550,550,23,19,7954,6727,7325,1.042,-1.077,1.307,0.828,-0.843,1.28,0.421122797,17,5012,2740,6962,2740,0.6,0.293752465,0.616446763,0.419611747,91.24514887,16.6,22.5,11.2,12.3,0.977838934,0.185898385,72
725,600,610,26,16,11163,8452,10010,1.042,-1.077,1.307,0.828,-0.843,1.28,0.474859939,23,6904,2442,15592,2442,0.333,0.388671536,0.653841587,0.404104613,650.9300759,16.4,21.1,10.5,11,0.970942643,0.200340401,78
3737,520,540,22,18,8147,7399,7856,1.042,-1.077,1.307,0.828,-0.843,1.28,0.962907016,22,4176,997,13026,997,NA,0.244755664,0.62796142,0.519385625,391.5228684,14.3,39.5,11.2,14.2,1.032671809,0.146819402,76
6047,590,640,25,22,5180,4988,5094,1.042,-1.077,1.307,0.828,-0.843,1.28,0.98820059,15,9300,4075,9300,4075,NA,0.225779375,0.899728997,0.087349398,0,15.2,31.6,11.9,13.8,1.206405694,0.061946903,48
1262,460,480,19,18,7972,7195,7649,1.042,-1.077,1.307,0.828,-0.843,1.28,0.96346256,18,5898,3563,17365,3563,0.5,0.173003069,0.391269036,0.376751427,1422.969835,NA,NA,NA,NA,0.982366444,0.155284121,67
322,760,790,34,15,15760,12323,14702,1.042,-1.077,1.307,0.828,-0.843,1.28,0.611665495,6,39880,686,39880,686,0.615,0.112382688,0.151004061,0.354501307,13751.69993,14.9,31.1,11.4,12.9,1.006649689,0.266479269,96
2075,600,620,27,18,6230,5602,5944,1.042,-1.077,1.307,0.828,-0.843,1.28,0.675109596,9,29100,340,29100,340,NA,0.53000426,0.789937107,0.361464968,0,14.9,31.1,11.4,12.9,0.96249414,0.262786167,88
5569,560,570,24,18,10237,9207,9861,1.042,-1.077,1.307,0.828,-0.843,1.28,0.760994264,12,25480,706,25480,706,NA,0.490896814,0.594581971,0.184210526,162.8071224,15.7,30.2,10.8,12.9,0.97438286,0.223231358,77
3888,690,710,31,16,13077,9377,11624,1.042,-1.077,1.307,0.828,-0.843,1.28,0.377235772,11,40770,5170,40770,5170,0.083,0.454080509,0.523990861,0.235626615,1902.926829,15.2,31.6,11.9,13.8,0.994904149,0.283658537,89
5010,NA,NA,NA,20,5525,5581,5543,1.042,-1.077,1.307,0.828,-0.843,1.28,0.349823322,16,18570,880,18570,880,NA,0.672512726,0.334337349,0.711711712,0,NA,NA,NA,NA,0.972926515,0.25,74
4065,540,540,24,18,7476,6790,7163,1.042,-1.077,1.307,0.828,-0.843,1.28,0.428762495,20,5304,1896,13992,1896,0.615,0.321254904,0.585081366,0.356270096,318.0914402,NA,NA,NA,NA,0.950297679,0.181120653,70
4222,560,560,25,18,8153,6993,7582,1.042,-1.077,1.307,0.828,-0.843,1.28,0.471058904,23,6684,2266,16820,2266,0.583,0.350743941,0.728995818,0.41406541,945.9933363,NA,NA,NA,NA,1.05136925,0.184152926,76
3318,510,510,21,22,6220,6076,6173,1.042,-1.077,1.307,0.828,-0.843,1.28,0.73192436,12,18840,620,18840,620,NA,0.504446134,0.496488764,0.233380481,0,NA,NA,NA,NA,0.900801603,0.159065628,69
6411,NA,480,21,18,6409,5477,6028,1.042,-1.077,1.307,0.828,-0.843,1.28,0.706386508,15,3984,1692,12672,1692,0.2,0.155164191,0.934,0.355460385,785.0834946,NA,NA,NA,NA,1.003050471,0.154547968,51
3802,520,530,23,18,8181,6659,7428,1.042,-1.077,1.307,0.828,-0.843,1.28,0.279833166,19,3696,2820,12384,2820,0.5,0.299269875,0.525388385,0.410994245,837.1138488,NA,NA,NA,NA,1.059405941,0.184675987,68
3769,500,530,21,17,7293,6503,6948,1.042,-1.077,1.307,0.828,-0.843,1.28,0.800887006,20,4366,3188,15226,3758,0.182,0.222458527,0.835680751,0.204059442,1303.304362,NA,NA,NA,NA,1.10382873,0.176011121,64
7132,640,670,30,15,11126,7747,9961,1.042,-1.077,1.307,0.828,-0.843,1.28,0.376677301,20,6476,3209,23374,3209,NA,0.140822154,0.710251631,0.473909811,11048.83603,15.4,17.4,9.8,10.2,1.104486862,0.221171265,90
1865,670,700,31,16,13340,9893,12307,1.042,-1.077,1.307,0.828,-0.843,1.28,0.642414861,22,10864,0,26894,0,NA,0.274131854,0.619380411,0.424385315,4017.814534,17.2,16.2,8.4,8.6,1.06572142,0.261024182,86
5481,NA,NA,NA,16,9110,7469,8418,1.042,-1.077,1.307,0.828,-0.843,1.28,0.899915773,20,5606,1453,16666,1503,0.538,0.234133264,0.998882213,0.455168555,2693.462592,16.3,35.5,11.1,13.8,1.008978717,0.158054711,68
188,550,580,24,22,6797,6656,6727,1.042,-1.077,1.307,0.828,-0.843,1.28,0.434751773,13,26670,130,26670,130,0.818,0.363763783,0.558707124,0.364817001,25.4893617,NA,NA,NA,NA,1.016582552,0.146808511,70
3194,540,528,22,19,7941,6420,7275,1.042,-1.077,1.307,0.828,-0.843,1.28,0.544217687,18,4029,1221,12717,1221,NA,0.212559248,0.869974337,0.463126844,275.1817919,17,29,11.3,12.8,1.255497002,0.113619916,69
2205,560,590,25,16,8317,6357,7567,1.042,-1.077,1.307,0.828,-0.843,1.28,0.704884222,23,4786,2671,13836,2671,0.333,0.337540877,0.759124088,0.446100917,1433.531577,15.7,30.2,10.8,12.9,0.916592673,0.183181776,64
6699,440,460,18,17,7830,6549,7225,1.042,-1.077,1.307,0.828,-0.843,1.28,0.97003186,18,1400,6260,12360,6626,0.455,0.274948033,0.519236475,0.292,605.0733771,14.9,31.1,11.4,12.9,0.931379822,0.157706093,53
5151,590,610,27,16,9846,7325,8890,1.042,-1.077,1.307,0.828,-0.843,1.28,0.383986037,22,5110,2701,13798,2701,0.333,0.314171934,0.661271888,0.388481748,4424.393668,16.3,24.7,11,12,1.018753647,0.19782917,83
6641,520,540,23,18,8013,6568,7232,1.042,-1.077,1.307,0.828,-0.843,1.28,0.580911594,15,20642,2502,20642,2502,NA,0.422351392,0.380592992,0.443342776,20.92505353,15.3,27,11.4,13,0.865043662,0.156316916,51
11,530,540,23,17,8314,8008,8085,1.042,-1.077,1.307,0.828,-0.843,1.28,0.539859288,19,5650,2186,16510,2186,NA,0.326610017,0.853120908,0.302634945,213.4008642,16.4,21.1,10.5,11,0.992031216,0.221538973,74
1579,680,680,31,19,10639,9489,10153,1.042,-1.077,1.307,0.828,-0.843,1.28,0.428167877,9,35688,526,35688,526,0.4,0.207700561,0.484187568,0.245870871,1037.279661,15.7,30.2,10.8,12.9,0.948335247,0.246569814,88
5225,520,530,23,18,4685,4589,4652,1.042,-1.077,1.307,0.828,-0.843,1.28,0.536205609,10,11880,1080,11880,1080,NA,0.662531251,0.97740113,0.608863198,0,NA,NA,NA,NA,0.893132679,0.225551882,45
2304,530,550,23,18,7793,7033,7444,1.042,-1.077,1.307,0.828,-0.843,1.28,0.358723829,20,4602,2180,5358,2180,0.545,0.242981973,0.674245319,0.38254463,616.0744766,NA,NA,NA,NA,1.061712713,0.187936191,67
4138,580,590,27,22,8693,8470,8658,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.700418629,15,4940,0,4940,0,NA,0.073803691,0.348630381,0.535714286,53.63683935,NA,NA,NA,NA,1.019471859,0.209576138,61
7322,570,570,26,18,6496,6007,6339,0.748,-0.891,0.84,0.853,-0.777,0.901,0.174446337,18,5416,722,17874,722,0.25,0.332338301,0.61030479,0.236821245,9.159795571,NA,NA,NA,NA,0.948119912,0.106643952,66
5719,590,590,26,16,9061,7370,8462,0.748,-0.891,0.84,0.853,-0.777,0.901,0.244794501,22,5454,930,17561,930,0.714,0.164900752,0.978340475,0.324201641,4200.814893,NA,NA,NA,NA,1.033507977,0.162107977,71
