NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT
7504,.,580,25,22,7282,5946,6801,0.621,-0.395,0.709,0.654,-0.384,0.743,0.162430097,19,3993,3570,5992,3570,NA,0.272987641,0.581818182,10.390625,27.95958312,NA,1,0.090493137,71
5123,470,470,22,22,4940,4545,4629,0.621,-0.395,0.709,0.654,-0.384,0.743,0.263858093,12,16664,350,16664,350,NA,0.618239186,0.688651794,0.188732394,0,NA,1,0.147450111,58
6670,630,660,28,27,9181,7933,8892,0.621,-0.395,0.709,0.654,-0.384,0.743,0.214721724,14,4170,5870,7000,5870,NA,0.305949739,0.511961722,7.728971963,3652.444165,29.4,1,0.13967684,79
5496,590,600,25,16,7951,6843,7451,0.621,-0.395,0.709,0.654,-0.384,0.743,0.128712212,17,4164,3549,6246,3549,NA,0.270984,0.888701518,0.369070209,4061.192369,NA,1,0.164868824,76
4775,460,510,26,22,5804,6388,6075,0.621,-0.395,0.709,0.654,-0.384,0.743,0.109725686,14,23760,790,23760,790,NA,0.529284301,0.925110132,1.89047619,0,28.1,1,0.217955112,66
2858,520,440,27,23,5465,5220,5291,0.851,-0.611,0.96,0.94,-0.366,1.029,0.259408602,9,19950,600,19950,600,NA,0.566546473,10.00793651,0.467089611,0,35.9,1,0.227150538,88
3838,540,560,24,18,7234,6474,6879,0.851,-0.611,0.96,0.94,-0.366,1.029,0.3392074,18,5592,1284,20088,1284,NA,0.347291389,0.865016873,0.266579974,177.1878638,38.2,1,0.162506977,66
160,.,.,27,26,6050,6520,6442,0.851,-0.611,0.96,0.94,-0.366,1.029,0.473300971,12,11520,960,11520,960,NA,0.616741445,0.399374348,2.762402089,0,42.2,1,0.167475728,74
7373,510,505,22,19,3986,3875,3935,0.851,-0.611,0.96,0.94,-0.366,1.029,0.50035503,15,9743,1150,9743,1150,NA,0.660077715,0.320567376,3.951327434,0,NA,1,0.136094675,56
7277,.,.,27,19,6158,5707,5988,0.851,-0.611,0.96,0.94,-0.366,1.029,0.49037037,9,27620,590,27620,590,NA,0.40704479,3.154008439,0.282943144,0,42.2,1,0.205925926,78
2662,.,.,.,10,4134,3261,3332,0.851,-0.611,0.96,0.94,-0.366,1.029,0.714981273,30,NA,NA,NA,NA,NA,0.661682893,0.968220339,0.447483589,NA,42.2,1,0.3,69
1109,540,530,23,19,5949,5776,5864,0.851,-0.611,0.96,0.94,-0.366,1.029,0.308533917,14,19200,1000,19200,1000,NA,0.592977115,0.619359058,0.369588173,0,NA,1,0.227571116,64
3774,650,650,28,18,7486,6605,7138,0.851,-0.611,0.96,0.94,-0.366,1.029,0.225570947,12,24234,1860,24234,1860,NA,0.571259371,0.473456121,2.123569794,0,35.9,1,0.219955073,77
2535,550,550,25,17,7338,5993,6711,0.851,-0.611,0.96,0.94,-0.366,1.029,0.153184165,20,5904,1345,21216,1345,NA,0.273309941,0.866551127,0.3,696.4646586,NA,1,0.180837636,66
1871,430,440,18,21,6199,4569,5525,0.851,-0.611,0.96,0.94,-0.366,1.029,0.978227061,11,18862,1587,18862,1587,NA,0.258871328,0.226966292,1.891089109,5769.354588,35.9,1,0.132192846,70
2151,600,570,27,19,6458,5552,6154,0.851,-0.611,0.96,0.94,-0.366,1.029,0.300094073,13,20468,0,20468,0,NA,0.432972391,49.12903226,0.384110309,0,NA,1,0.194261524,78
4318,315,325,20,9,3156,3395,3271,0.851,-0.611,0.96,0.94,-0.366,1.029,0.164251208,8,13320,0,13320,0,NA,0.392393706,0.585714286,1.756097561,0,NA,1,0.108695652,70
4679,560,570,24,24,5471,5526,5485,0.851,-0.611,0.96,0.94,-0.366,1.029,0.149074074,16,9950,850,9950,850,NA,0.285940223,0.552195122,0.413427562,0,35.7,1,0.152777778,80
1930,560,560,25,19,4804,4607,4703,0.851,-0.611,0.96,0.94,-0.366,1.029,0.213142663,12,23608,1352,23608,1352,NA,0.667948606,0.756740196,0.28097166,0,NA,1,0.276472591,69
466,500,540,27,18,3001,2376,2660,0.851,-0.611,0.96,0.94,-0.366,1.029,0.289250593,13,18960,530,18960,530,NA,0.807322248,0.789885611,0.233993902,0,NA,1,0.323160393,74
3402,600,600,25,16,9239,7054,8304,0.851,-0.611,0.96,0.94,-0.366,1.029,0.480423608,14,7056,1256,21768,1256,NA,0.308653206,0.739867354,0.35059761,1629.595486,42.2,1,0.166698875,76
3278,580,570,24,17,7474,6513,7029,0.851,-0.611,0.96,0.94,-0.366,1.029,0.313243723,19,5928,1618,21384,1618,NA,0.315386342,0.788968825,0.411094225,272.1923709,36.9,1,0.174471223,68
2587,.,.,25,30,3975,3466,3697,0.851,-0.611,0.96,0.94,-0.366,1.029,0.140776699,8,26160,0,26160,0,NA,0.912738369,0.722956731,0.360764755,0,NA,1,0.169902913,60
7688,.,.,21,2,5698,5566,5627,0.851,-0.611,0.96,0.94,-0.366,1.029,0.106525573,18,3336,285,13776,285,NA,0.18511418,1.019093079,0.290398126,0,NA,1,0.104056437,61
1825,510,550,18,7,5022,5000,5010,0.851,-0.611,0.96,0.94,-0.366,1.029,0.698924731,19,3336,305,13776,305,NA,0.209317379,0.949308756,0.359223301,0,42.2,1,0.077497354,47
6172,510,540,24,22,4586,5146,4834,0.851,-0.611,0.96,0.94,-0.366,1.029,0.162561576,12,21000,800,21000,800,NA,0.743180189,0.785714286,0.285237698,0,NA,1,0.233990148,61
4951,590,590,25,18,8139,6732,7477,0.851,-0.611,0.96,0.94,-0.366,1.029,0.278697359,18,6064,1490,21270,1490,NA,0.276836199,0.821094793,0.319512195,640.0757564,39.2,1,0.167680345,69
8242,640,650,29,15,11162,8350,9976,0.851,-0.611,0.96,0.94,-0.366,1.029,0.2320097,17,8648,1414,26838,1714,NA,0.170539433,0.169291339,15.97674419,8880.338921,35.7,1,0.225219764,86
6463,.,.,25,19,7073,6636,6882,0.851,-0.611,0.96,0.94,-0.366,1.029,0.221488528,17,6336,1171,20280,1171,NA,0.279417778,0.781609195,0.177807487,60.5965305,NA,1,0.153217683,70
6384,600,650,26,18,8278,6513,7551,0.851,-0.611,0.96,0.94,-0.366,1.029,0.176242236,21,5808,1255,20808,1255,NA,0.285494246,0.889809445,0.337057728,744.4325311,NA,1,0.173059006,75
7376,590,570,26,17,6380,6251,6337,0.851,-0.611,0.96,0.94,-0.366,1.029,0.372402597,15,21830,500,21830,500,NA,0.678219218,0.821976673,0.323375653,0,35.9,1,0.271753247,75
1258,680,670,29,18,7783,6937,7369,0.851,-0.611,0.96,0.94,-0.366,1.029,0.341055091,8,26160,720,26160,720,NA,0.610312371,0.57537155,2.656826568,0,NA,1,0.22386607,94
3576,780,790,34,15,14093,10789,12871,0.851,-0.611,0.96,0.94,-0.366,1.029,0.368856699,8,41928,1050,41928,1050,0.692,0.068291376,1.179856115,0.232723577,33053.83815,35.9,1,0.277732614,97
7780,580,600,27,18,5841,4814,5508,1.042,-1.077,1.307,0.828,-0.843,1.28,0.288107203,14,28350,0,28350,0,NA,0.391034757,70.625,0.018584071,117.0420854,31.6,1,0.22298995,79
8211,520,540,23,19,7168,6472,6867,1.042,-1.077,1.307,0.828,-0.843,1.28,0.415100454,18,3736,2823,12232,2823,NA,0.336667134,0.790629575,0.174074074,130.8031972,31.8,1,0.149168287,55
3135,660,670,27,21,7784,7223,7605,1.042,-1.077,1.307,0.828,-0.843,1.28,0.36996904,12,33645,185,33645,185,NA,0.44231837,0.526066351,1.342342342,177.9674923,NA,1,0.290247678,83
6766,.,.,.,24,4234,NA,4234,1.042,-1.077,1.307,0.828,-0.843,1.28,0.476190476,7,4200,300,4200,300,NA,0.200333054,0.913674033,0.490551776,0,NA,1,0.095238095,NA
6261,660,670,29,16,9629,7435,8793,1.042,-1.077,1.307,0.828,-0.843,1.28,0.349933438,15,32574,3398,32574,3398,0.846,0.423513148,0.490372272,1.387434555,912.5620235,36.5,1,0.228488442,88
6877,.,.,.,10,3566,4139,3967,1.042,-1.077,1.307,0.828,-0.843,1.28,0.414634146,18,13520,50,13520,50,NA,0.947184538,11.12096774,0.580855693,NA,35.1,1,0.22326454,50
7546,550,570,25,18,6233,6333,6269,1.042,-1.077,1.307,0.828,-0.843,1.28,0.513778904,11,25400,480,25400,480,NA,0.69741895,3.795640327,0.221823403,0,28.5,1,0.292682927,48
3629,520,540,23,17,8093,6888,7505,1.042,-1.077,1.307,0.828,-0.843,1.28,0.588202823,22,4494,2678,12990,2678,NA,0.315370856,0.885088919,0.258887172,1290.833136,31.7,1,0.152905922,57
1240,656,648,27,18,7767,7366,7607,1.042,-1.077,1.307,0.828,-0.843,1.28,0.459215799,14,22050,300,22050,300,NA,0.67157432,0.121037464,9.083333333,0,34.9,1,0.202633085,70
7221,680,650,30,18,7505,6680,7217,1.042,-1.077,1.307,0.828,-0.843,1.28,0.435750422,11,30850,2260,30850,2260,NA,0.562948093,0.542253521,8.051948052,30.01686341,31.9,1,0.237436762,77
4892,520,530,22,22,6213,6063,6153,1.042,-1.077,1.307,0.828,-0.843,1.28,0.380677722,14,21690,900,21690,900,0.3,0.400023479,0.790554415,0.49004329,0,NA,1,0.160057678,57
1050,540,550,24,17,8227,7156,7743,1.042,-1.077,1.307,0.828,-0.843,1.28,0.463174451,18,4790,1793,15410,1793,NA,0.369072144,0.718808194,1.384715026,189.3708541,NA,1,0.219380428,67
7731,550,560,25,19,6809,6365,6653,1.042,-1.077,1.307,0.828,-0.843,1.28,0.308743169,12,22350,1110,22350,1110,0.4,0.368309396,2.631379962,0.48204023,0,31.6,1,0.190866511,63
822,580,590,27,19,6622,6388,6504,1.042,-1.077,1.307,0.828,-0.843,1.28,0.703300224,16,26280,1650,26280,1650,NA,0.440096212,0.766243465,0.061403509,0,35.1,1,0.165652035,63
5786,480,510,21,22,7552,6989,7279,1.042,-1.077,1.307,0.828,-0.843,1.28,0.8007034,21,4156,1122,12652,1122,NA,0.415461382,0.946924005,0.077707006,71.93112544,35.1,1,0.142731536,63
2999,490,518,21,18,8703,7442,8067,1.042,-1.077,1.307,0.828,-0.843,1.28,0.595760506,17,3924,1270,12420,1270,NA,0.313938593,0.410501193,1.505813953,32.71067311,NA,1,0.220528077,48
7895,610,640,27,15,11721,8690,10569,1.042,-1.077,1.307,0.828,-0.843,1.28,0.680459919,22,7483,918,15979,918,NA,0.323412648,0.045801527,31.27777778,2869.000303,35.1,1,0.185743363,85
6746,520,530,22,22,5782,5192,5553,1.042,-1.077,1.307,0.828,-0.843,1.28,0.318107667,10,21800,1400,21800,1400,0.4,0.41002939,4.450920245,0.392832529,0,NA,1,0.176998369,61
7591,450,450,17,21,5700,5651,5676,1.042,-1.077,1.307,0.828,-0.843,1.28,0.941395349,13,11460,2034,11460,2034,NA,0.439245526,3.480392157,0.245774648,0,28.5,1,0.130232558,51
6139,520,540,23,18,7786,7488,7616,1.042,-1.077,1.307,0.828,-0.843,1.28,0.767730997,14,23800,990,23800,990,NA,0.711954271,0.911877395,0.027310924,40.69614769,31.4,1,0.169162664,69
4530,.,.,.,10,7408,NA,7408,1.042,-1.077,1.307,0.828,-0.843,1.28,0.757425743,9,16387,0,16387,0,NA,0.999679697,0.756958588,0.46367713,NA,34.9,1,0.400990099,54
6426,530,550,23,17,8461,6804,7689,1.042,-1.077,1.307,0.828,-0.843,1.28,0.47977828,21,4992,2437,13488,2437,NA,0.435386985,0.796928328,0.198072805,228.5123178,36.7,1,0.170447547,53
3296,640,660,30,19,7429,6733,7287,1.042,-1.077,1.307,0.828,-0.843,1.28,0.415955845,13,25250,490,25250,490,NA,0.638861706,3.221428571,0.405764967,185.3376819,33.7,1,0.178876066,77
2934,560,570,24,20,5919,5824,5878,1.042,-1.077,1.307,0.828,-0.843,1.28,0.306360557,12,18540,200,18540,200,NA,0.505627363,0.895847067,0.311994113,0,31.8,1,0.190816711,70
2613,560,580,27,20,7401,7044,7197,1.042,-1.077,1.307,0.828,-0.843,1.28,0.386248736,16,21420,2200,21420,2200,0.929,0.559021093,0.838610039,0.849907919,0,NA,1,0.153943377,66
714,540,550,24,22,6003,5315,5688,1.042,-1.077,1.307,0.828,-0.843,1.28,0.428401664,12,24121,0,24121,0,NA,0.42866358,6.150862069,0.293622985,0,31.6,1,0.144385027,59
4166,540,550,23,19,7766,6463,7118,1.042,-1.077,1.307,0.828,-0.843,1.28,0.399478563,17,4845,2820,6795,2820,NA,0.344302774,0.700992556,1.798230088,105.25927,32.7,1,0.193800695,67
725,600,610,26,16,10875,8179,9746,1.042,-1.077,1.307,0.828,-0.843,1.28,0.458559985,23,6534,2211,15030,2211,0.692,0.397310792,0.163934426,10.45714286,618.0472125,30.1,1,0.201450573,75
3737,510,540,21,18,7906,7043,7552,1.042,-1.077,1.307,0.828,-0.843,1.28,0.960135194,22,4176,997,12672,997,NA,0.253925521,0.745398773,0.427160494,341.1115348,31.5,1,0.152049571,76
6047,440,450,18,22,4508,4231,4385,1.042,-1.077,1.307,0.828,-0.843,1.28,0.985765125,13,9300,4125,9300,4125,NA,0.332358675,0.907526882,0.740126382,0,34.9,1,0.056939502,57
1262,460,480,20,18,7572,6926,7307,1.042,-1.077,1.307,0.828,-0.843,1.28,0.950959933,18,4314,2450,12810,2450,NA,0.186728148,19.34545455,0.17575188,1211.927588,NA,1,0.151293823,68
322,760,790,34,15,14367,11307,13468,1.042,-1.077,1.307,0.828,-0.843,1.28,0.596774194,6,38260,681,38260,681,0.714,0.119792511,2.283828383,1.565028902,13367.44213,35.1,1,0.254810413,98
2075,590,620,28,18,7120,6470,6830,1.042,-1.077,1.307,0.828,-0.843,1.28,0.656586967,9,27900,340,27900,340,NA,0.615346567,0.821122112,0.319131833,0,35.1,1,0.259493671,77
5569,570,580,24,18,9892,8700,9441,1.042,-1.077,1.307,0.828,-0.843,1.28,0.744993014,12,24520,606,24520,606,NA,0.480982491,0.641815235,1.085858586,182.5025617,31.4,1,0.264089427,73
3888,690,700,31,16,12634,9101,11283,1.042,-1.077,1.307,0.828,-0.843,1.28,0.378306236,11,38870,4930,38870,4930,NA,0.441606883,9.421052632,0.142059058,1767.046833,34.9,1,0.288764863,89
5010,.,.,.,20,5445,5105,5329,1.042,-1.077,1.307,0.828,-0.843,1.28,0.333046841,18,16950,880,16950,880,NA,0.635327188,2.604288499,0.422155689,0,NA,1,0.268156425,67
4065,540,550,24,18,7486,6629,7087,1.042,-1.077,1.307,0.828,-0.843,1.28,0.411331862,20,4992,1824,13488,1824,NA,0.328495249,13.68085106,0.296267496,336.8729012,NA,1,0.174593618,67
4222,560,570,25,18,7988,7032,7528,1.042,-1.077,1.307,0.828,-0.843,1.28,0.429108389,23,5918,2142,15122,2142,NA,0.346488783,0.585365854,2.984848485,1061.725997,NA,1,0.190569946,77
3318,550,540,22,22,6142,6035,6105,1.042,-1.077,1.307,0.828,-0.843,1.28,0.738476954,12,18240,400,18240,400,NA,0.518635948,6.675,0.196254682,0,NA,1,0.152304609,72
6411,490,500,21,18,6664,5394,6180,1.042,-1.077,1.307,0.828,-0.843,1.28,0.69911259,16,3744,1692,12240,1692,0.1,0.215362678,4.127840909,0.356503785,714.3089296,NA,1,0.156683306,48
3802,530,550,23,18,7716,6405,7074,1.042,-1.077,1.307,0.828,-0.843,1.28,0.26086245,20,3696,2160,12192,2160,NA,0.29950977,0.655371305,0.255225523,741.29122,NA,1,0.191064561,68
3769,490,520,21,17,7818,6804,7392,1.042,-1.077,1.307,0.828,-0.843,1.28,0.786643285,20,4366,2574,14986,2574,NA,0.253230272,0.858974359,0.090381426,1286.570145,NA,1,0.176896098,64
7132,630,660,29,15,11315,8163,10287,1.042,-1.077,1.307,0.828,-0.843,1.28,0.355071181,23,5297,3209,21917,3209,NA,0.172969327,0.673784104,0.028169014,10212.84978,31.1,1,0.223262979,91
1865,670,700,31,16,13345,10050,12416,1.042,-1.077,1.307,0.828,-0.843,1.28,0.612092028,23,10864,0,26038,0,NA,0.274284183,0.721662469,0.328970332,4149.691635,29.2,1,0.253923667,88
5481,500,530,22,16,8876,7135,8167,1.042,-1.077,1.307,0.828,-0.843,1.28,0.897021874,21,5606,1453,17456,1503,NA,0.179877429,0.910727142,0.402371542,2750.959245,31,1,0.163612179,70
188,560,580,25,22,6790,6440,6626,1.042,-1.077,1.307,0.828,-0.843,1.28,0.427541456,14,25760,130,25760,130,0.889,0.352080922,3.803617571,0.385190217,28.74621485,NA,1,0.174477289,70
3194,550,570,23,19,7903,6329,7196,1.042,-1.077,1.307,0.828,-0.843,1.28,0.540069053,19,4029,1221,12453,1221,NA,0.178772753,144.1,0.32130465,290.6272942,31.7,1,0.132654916,66
2205,570,590,25,16,9983,7999,9272,1.042,-1.077,1.307,0.828,-0.843,1.28,0.692750551,23,4786,2671,13360,2671,0.583,0.325104194,0.295532646,8.337209302,1498.080658,31.4,1,0.165382522,64
6699,450,470,19,17,8065,7188,7660,1.042,-1.077,1.307,0.828,-0.843,1.28,0.96977003,18,1400,6092,12120,6446,NA,0.310418608,0.627108434,0.050912584,646.975612,35.1,1,0.135571217,55
5151,590,620,27,16,9674,7194,8757,1.042,-1.077,1.307,0.828,-0.843,1.28,0.36187592,20,4862,2655,13358,2655,NA,0.342814393,0.36637931,4.411764706,4194.153474,31.8,1,0.198621954,82
6641,550,540,22,18,7407,6278,6803,1.042,-1.077,1.307,0.828,-0.843,1.28,0.517861868,15,19658,2382,19658,2382,NA,0.768799285,1.739618406,0.29483871,17.8068272,33.6,1,0.180206404,71
11,530,540,23,17,7724,7445,7511,1.042,-1.077,1.307,0.828,-0.843,1.28,0.52703891,19,5406,2044,16026,2044,NA,0.348087991,0.864620939,0.077244259,216.8335898,30.1,1,0.209386678,73
1579,690,680,31,19,10270,8968,9715,1.042,-1.077,1.307,0.828,-0.843,1.28,0.40413318,9,34152,526,34152,526,0.5,0.186208722,0.687165775,1.04539559,794.3451971,31.4,1,0.257558362,96
5225,510,530,23,18,4757,4995,4845,1.042,-1.077,1.307,0.828,-0.843,1.28,0.526907325,11,11520,1030,11520,1030,NA,0.687136095,0.908270677,0.473509934,0,NA,1,0.21983046,47
2304,540,540,24,18,7736,6860,7359,1.042,-1.077,1.307,0.828,-0.843,1.28,0.330792844,19,4370,2130,5090,2130,NA,0.273013198,0.778753292,0.14994363,634.2311845,NA,1,0.178151794,66
4138,590,580,26,22,8821,8649,8794,-0.76,-0.762,-0.132,-0.77,-0.779,1.371,0.664977327,14,4770,0,4770,0,NA,0.103039339,2.166193182,0.516065574,59.21579088,NA,1,0.208055481,61
7322,570,580,26,18,6883,5899,6526,0.748,-0.891,0.84,0.853,-0.777,0.901,0.15783693,21,5208,716,17186,716,NA,0.273343026,0.701348748,0.107142857,13.46595167,NA,1,0.108864194,65
5719,610,630,27,16,8754,7173,8206,0.748,-0.891,0.84,0.853,-0.777,0.901,0.213953764,21,4910,886,15809,886,NA,0.169396879,0.906501548,0.427595628,4126.507415,NA,1,0.162300565,66
1769,620,648,27,15,8414,6793,7764,0.748,-0.891,0.84,0.853,-0.777,0.901,0.31004604,13,6511,946,22790,946,NA,0.082405768,16.11827957,0.348232155,7493.404376,27.2,1,0.21093063,88
5877,610,610,28,19,8880,7875,8393,0.748,-0.891,0.84,0.853,-0.777,0.901,0.345116523,9,28992,508,28992,508,NA,0.745486479,0.694099379,1.601789709,0,27.2,1,0.248232522,75
8213,.,.,.,21,8996,8620,8814,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.266360505,8,44490,590,44490,590,NA,0.648443428,14.83516484,0.122222222,0,NA,1,0.259471871,83
8139,520,540,23,21,6563,5792,6175,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.165632146,13,9312,974,23040,974,0.1,NA,0.904923599,1.410881801,15.25220516,NA,1,0.148317543,74
846,620,620,28,22,7312,7291,7305,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.368284454,14,31250,100,31250,100,NA,0.635590726,0.750205423,0.939759036,0,27.9,1,0.215416559,79
416,.,.,.,19,4409,4958,4786,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.30778032,8,14738,192,14738,192,NA,0.78225632,0.962999026,0.328614762,0,NA,1,0.359267735,67
4330,540,530,23,20,6654,6672,6661,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.138482633,13,9312,974,20976,974,NA,NA,0.906388362,0.265177948,0,NA,1,0.180073126,62
7854,520,530,21,22,6333,6108,6254,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.126281705,14,9312,974,19968,974,NA,NA,0.995305164,2.820754717,0,NA,1,0.139233675,64
5337,.,.,.,21,6364,6670,6509,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.427152318,6,37200,910,37200,910,NA,0.392787356,0.685245902,1.767942584,0,NA,1,0.195364238,82
124,740,740,33,21,11277,9720,10599,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.344187063,9,44919,395,44919,395,0.875,0.392160935,0.193851945,2.789644013,2037.961976,NA,1,0.194055944,95
3166,570,590,26,18,7579,6316,7147,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.612787927,14,31550,1821,31550,1821,0.636,0.428602318,0.584951456,1.790456432,234.1143765,NA,1,0.313343924,75
7890,500,485,18,20,4223,4045,4163,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.099737533,10,20600,600,20600,600,NA,0.585132928,0.369158879,3.436708861,0,NA,1,0.207349081,73
2646,490,490,20,22,5085,4913,4959,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.268781302,15,21725,275,21725,275,NA,0.566665245,0.970982143,1.21954023,0,NA,1,0.195325543,66
7285,.,.,.,21,3523,3094,3237,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.262711864,9,28978,916,28978,916,NA,0.374219419,0.895222129,0.305243446,0,NA,1,0.228813559,63
1184,520,530,21,23,6720,5580,6170,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.076371092,11,11520,974,22032,974,NA,NA,0.82938026,0.287822878,0,NA,1,0.310609944,70
483,640,650,29,16,10070,8974,9562,-0.797,-1.016,0.454,-0.721,-0.969,0.225,0.18484373,15,13728,1990,34656,1990,NA,0.402766423,0.688356164,1.037313433,6430.495619,27.9,1,0.21243625,86
1622,.,.,.,10,3837,3470,3814,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.548092869,22,12600,55,12600,55,NA,0.733368894,0.87197724,0.230016313,NA,29.8,1,0.461028192,76
1567,520,530,22,22,6601,6242,6415,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.398979592,10,27500,0,27500,0,0.1,0.442075776,0.475806452,1.366101695,0,NA,1,0.146938776,67
735,500,510,21,22,4712,4650,4689,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.337305225,14,22390,0,22390,0,NA,0.604907062,39.90322581,0.06305578,0,NA,1,0.179651696,49
7584,740,720,32,16,10812,9361,10253,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.386497169,12,9232,5035,32816,5624,NA,0.355019314,4.572033898,0.178869323,6060.503792,NA,1,0.254673646,96
4152,630,570,25,17,7680,6800,7404,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.416654096,37,15300,538,15300,538,NA,0.637209449,0.333333333,7.647058824,0,29.8,1,0.212098356,77
4695,630,620,28,20,8074,7264,7705,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.232506065,16,6520,4572,16024,4968,0.8,0.20734491,0.693526171,0.11817279,330.0250047,34.6,1,0.218510916,84
8152,490,490,20,22,5908,5864,5887,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.492632928,16,28470,115,28470,115,0.2,0.480857357,0.742857143,1.287692308,0,NA,1,0.139013453,49
5819,620,630,28,16,11763,8863,10524,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.488356719,16,7220,2688,25904,2688,NA,0.368184423,0.339694656,2.837078652,1797.718941,NA,1,0.186484412,87
8190,600,615,27,21,8264,7041,7887,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.193961574,11,36224,1128,36224,1128,0.75,0.284611198,0.397973951,1.778181818,41.0137237,NA,1,0.188472095,78
3366,550,540,23,19,7944,6994,7455,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.914612676,10,18618,2106,18618,2106,NA,0.290892202,4.030508475,0.005046257,2261.905986,35.1,1,0.16778169,76
4490,640,580,27,21,6284,6806,6552,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.251714006,7,32710,610,32710,610,NA,0.267623008,0.778926955,0.160995851,532.0019589,35.1,1,0.246816846,67
2529,620,630,27,18,8487,7509,8016,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.212282099,16,5104,4072,19026,4628,NA,0.331218434,0.464646465,2.510869565,341.7733829,NA,1,0.21400761,92
3781,570,570,26,18,4266,3823,4102,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.560478872,18,19486,1282,19486,1282,NA,0.81726752,0.033135089,18.92307692,0.064467894,33.6,1,0.138125207,69
1380,550,540,23,19,7278,6768,7013,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.201865672,18,6450,4890,18630,5580,NA,0.233733087,0.825335893,0.062790698,45.62817164,NA,1,0.188619403,82
3671,550,560,24,20,7356,6753,7038,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.250161186,11,32620,945,32620,945,NA,0.551270439,0.703053435,0.850162866,22.86137975,33.6,1,0.202450032,78
1563,550,510,25,20,6996,6110,6471,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.351843423,10,28360,360,28360,360,NA,0.51889744,0.885126965,0.495901639,0,NA,1,0.16249431,69
6726,620,590,26,18,8069,7308,7702,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.361427094,14,4896,4824,17766,4824,NA,0.298129777,0.828264758,1.156587473,72.50775595,NA,1,0.221992416,80
2314,570,560,24,18,8281,8266,8270,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.522919042,13,26100,330,26100,330,NA,0.771134817,0.74904943,1.652284264,0,NA,1,0.244697834,72
4601,480,480,20,18,7936,7268,7608,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.939241439,18,3810,3316,17280,3316,NA,0.158910951,0.634743875,1.766666667,1062.118203,34.7,1,0.150239352,72
1940,560,570,23,16,9798,7318,8729,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.443184162,20,5474,3076,20639,3571,0.667,0.291932982,77.11111111,0.353746398,312.5382209,34.7,1,0.183783598,80
2911,.,.,.,-3,6881,6667,6682,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.202702703,7,4295,1400,4295,1400,NA,1,0.654830718,0.409836066,NA,NA,1,0.304054054,NA
4975,540,540,22,18,8054,7345,7705,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.183254191,18,6032,2944,17751,3390,NA,0.279287393,0.829025845,0.255795364,34.90871208,NA,1,0.208934974,78
4714,590,590,26,21,7938,6807,7406,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.234074074,12,33900,950,33900,950,0.7,0.35328039,0.584170854,1.341935484,0,NA,1,0.188888889,77
223,610,590,28,21,8420,6249,7193,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.33383915,9,32240,610,32240,610,NA,0.235847163,35.87804878,0.242692046,0,33.6,1,0.179059181,75
7849,500,480,18,11,6600,5837,6156,0.617,-0.859,0.682,-0.295,-0.889,0.891,0.411764706,24,3370,650,13608,900,NA,0.139063971,25.70833333,0.555105348,0,NA,1,0.104685942,55
